# BUSCO version is: 5.2.2 
# The lineage dataset is: nematoda_odb10 (Creation date: 2020-08-05, number of genomes: 7, number of BUSCOs: 3131)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
216at6231	Complete	SUPER_1	9276157	9293744	+	3041.0	2230	https://www.orthodb.org/v10?query=216at6231	TaLiN
217at6231	Complete	SUPER_5	6652391	6662730	+	1600.8	952
219at6231	Complete	SUPER_3	4265348	4273632	-	1282.5	957	https://www.orthodb.org/v10?query=219at6231	putative cysteine rich repeat-containing domain protein
223at6231	Complete	SUPER_2	1765748	1773435	+	1346.1	979
225at6231	Complete	SUPER_3	9692364	9702797	+	1870.7	1126	https://www.orthodb.org/v10?query=225at6231	CRE-NSY-1 protein
229at6231	Complete	SUPER_1	2947731	2967823	-	1420.5	1059	https://www.orthodb.org/v10?query=229at6231	CRE-UNC-40 protein
232at6231	Complete	SUPER_4	7131713	7142238	+	1840.3	1127	https://www.orthodb.org/v10?query=232at6231	CRE-MRP-5 protein
233at6231	Complete	SUPER_1	6018131	6025800	+	1784.5	924	https://www.orthodb.org/v10?query=233at6231	Isoleucyl-tRNA synthetase
238at6231	Complete	SUPER_1	10724264	10733174	-	1868.4	1026
241at6231	Complete	SUPER_1	2538731	2546709	+	1434.8	904
243at6231	Complete	SUPER_X	779082	788802	-	1384.8	821
252at6231	Complete	SUPER_X	4714968	4722523	-	1245.2	997
255at6231	Complete	SUPER_2	7470752	7477453	+	1884.3	944
256at6231	Duplicated	SUPER_3	8839160	8847984	+	2240.2	1174
256at6231	Duplicated	SUPER_4	9370498	9381278	-	2052.6	1169
257at6231	Complete	SUPER_1	2411221	2418444	+	1441.5	830	https://www.orthodb.org/v10?query=257at6231	DNA polymerase
265at6231	Complete	SUPER_2	4146457	4155097	+	1230.1	869
267at6231	Complete	SUPER_2	9070557	9076356	+	704.4	695
270at6231	Complete	SUPER_5	9753854	9764774	+	1257.5	909	https://www.orthodb.org/v10?query=270at6231	Alpha-mannosidase
271at6231	Complete	SUPER_1	3985569	3995855	+	1277.6	1082
277at6231	Complete	SUPER_5	5830457	5837167	-	1938.8	984	https://www.orthodb.org/v10?query=277at6231	Probable pre-mRNA-splicing factor ATP-dependent RNA helicase mog-5
279at6231	Complete	SUPER_2	8652707	8660546	+	1786.2	1223
286at6231	Complete	SUPER_5	2934481	2946373	+	788.3	699
287at6231	Complete	SUPER_5	8782451	8791865	+	1377.8	925
288at6231	Complete	SUPER_1	6458194	6464688	-	1242.7	838
293at6231	Complete	SUPER_2	11026138	11033956	-	1495.5	772
294at6231	Complete	SUPER_4	2832107	2842109	-	1389.4	871	https://www.orthodb.org/v10?query=294at6231	CRE-HUM-1 protein
299at6231	Complete	SUPER_2	2234460	2241680	-	1689.6	959	https://www.orthodb.org/v10?query=299at6231	DNA-directed RNA polymerase subunit beta
300at6231	Complete	SUPER_2	5288262	5291789	-	608.9	408
301at6231	Complete	SUPER_X	8652108	8657882	-	1718.7	871
302at6231	Complete	SUPER_3	9471439	9480093	-	1625.9	1005
311at6231	Complete	SUPER_4	7047216	7054833	+	1271.6	901
318at6231	Complete	SUPER_1	7601750	7616658	+	1877.7	1075	https://www.orthodb.org/v10?query=318at6231	CRE-TEG-4 protein
319at6231	Complete	SUPER_3	6420810	6433984	+	2260.7	1449
321at6231	Complete	SUPER_1	2980102	2992631	-	977.9	1260
322at6231	Complete	SUPER_4	107819	114377	+	982.5	724
323at6231	Complete	SUPER_X	5341902	5349658	-	1697.8	982	https://www.orthodb.org/v10?query=323at6231	Cation-transporting ATPase
327at6231	Complete	SUPER_1	5838495	5844714	-	1522.6	859	https://www.orthodb.org/v10?query=327at6231	Phospholipid-transporting ATPase
333at6231	Complete	SUPER_1	4944275	4950786	-	731.3	739
334at6231	Complete	SUPER_2	3345155	3355530	-	1433.0	940
344at6231	Complete	SUPER_X	7093036	7097295	-	739.7	629
345at6231	Complete	SUPER_2	4757300	4768820	+	1462.7	800	https://www.orthodb.org/v10?query=345at6231	UDP-N-acetylglucosamine--peptide N-acetylglucosaminyltransferase
346at6231	Complete	SUPER_1	3679013	3686763	+	708.9	764
347at6231	Complete	SUPER_4	358862	370012	+	1383.3	1302
348at6231	Complete	SUPER_1	4290423	4299987	+	1843.4	1130
350at6231	Complete	SUPER_X	159643	167881	+	1337.9	912
359at6231	Complete	SUPER_1	9698075	9704880	-	665.9	719
364at6231	Complete	SUPER_X	8702624	8712919	-	1198.9	1039
366at6231	Complete	SUPER_1	8152374	8160141	-	1372.6	803
369at6231	Complete	SUPER_X	3762594	3770348	+	1199.9	910	https://www.orthodb.org/v10?query=369at6231	CRE-DDB-1 protein
373at6231	Complete	SUPER_2	10011830	10017539	-	1725.6	870	https://www.orthodb.org/v10?query=373at6231	U5 small nuclear ribonucleoprotein component
375at6231	Complete	SUPER_4	5080278	5088927	+	919.0	674
378at6231	Complete	SUPER_4	5458357	5465154	-	1451.6	843
382at6231	Complete	SUPER_3	77703	85149	-	1478.5	1026
384at6231	Complete	SUPER_3	7862983	7869564	+	1082.2	856
390at6231	Complete	SUPER_3	1621268	1627577	-	861.1	631
393at6231	Complete	SUPER_2	10304869	10313383	+	1269.3	1124
394at6231	Complete	SUPER_4	9770677	9782079	-	1252.0	784
401at6231	Complete	SUPER_5	6588531	6594822	-	1474.9	802
402at6231	Complete	SUPER_4	385035	394430	+	1199.8	826	https://www.orthodb.org/v10?query=402at6231	Tyrosine-protein kinase
403at6231	Complete	SUPER_4	3622166	3631991	-	1164.6	1091	https://www.orthodb.org/v10?query=403at6231	Protein CBG17408
405at6231	Complete	SUPER_3	9268879	9278483	-	1290.3	918
407at6231	Complete	SUPER_1	7183206	7192451	+	979.4	1087
411at6231	Complete	SUPER_1	3141519	3146953	+	1353.5	831
416at6231	Complete	SUPER_5	3783742	3791851	-	1130.4	744	https://www.orthodb.org/v10?query=416at6231	CRE-UNC-41 protein
420at6231	Complete	SUPER_5	1129734	1136762	-	1197.6	801
421at6231	Complete	SUPER_X	3795735	3804773	+	1441.7	898	https://www.orthodb.org/v10?query=421at6231	Liprin-alpha
422at6231	Complete	SUPER_1	6718739	6726702	+	1175.6	1081	https://www.orthodb.org/v10?query=422at6231	Rho-associated protein kinase let-502
423at6231	Complete	SUPER_2	10324663	10331425	+	1225.4	825	https://www.orthodb.org/v10?query=423at6231	CRE-OXI-1 protein
425at6231	Complete	SUPER_X	5822590	5830281	+	1429.1	951	https://www.orthodb.org/v10?query=425at6231	BMA-DAF-10, isoform a
428at6231	Complete	SUPER_2	243950	264841	+	3182.6	2121
430at6231	Missing
432at6231	Complete	SUPER_X	7528566	7540311	-	1033.2	875
433at6231	Complete	SUPER_2	5168808	5175752	+	1428.4	1348
435at6231	Complete	SUPER_2	9799548	9807019	+	1096.4	727	https://www.orthodb.org/v10?query=435at6231	Membrane-associated phosphatidylinositol transfer protein 2
436at6231	Complete	SUPER_X	1363840	1369489	+	1536.9	776
438at6231	Complete	SUPER_4	3757345	3766896	-	1407.8	886	https://www.orthodb.org/v10?query=438at6231	CRE-MIG-15 protein
439at6231	Complete	SUPER_4	9987162	9993343	+	784.7	808
442at6231	Complete	SUPER_X	3310192	3317297	-	1023.0	875
446at6231	Complete	SUPER_3	6684610	6692529	-	1210.1	820
450at6231	Complete	SUPER_3	6015643	6027153	-	1497.5	721
451at6231	Complete	SUPER_2	9231145	9237319	+	1256.6	774	https://www.orthodb.org/v10?query=451at6231	Putative ATP-dependent RNA helicase rha-2
452at6231	Complete	SUPER_X	8092096	8097796	-	1282.5	668
454at6231	Complete	SUPER_5	1450851	1459502	+	1189.5	747
455at6231	Complete	SUPER_5	5310152	5316835	+	1379.3	669
458at6231	Complete	SUPER_5	5055653	5063890	+	782.1	799
459at6231	Complete	SUPER_2	1999830	2007018	+	1306.6	850
461at6231	Complete	SUPER_2	10763531	10770137	+	1124.5	747
462at6231	Complete	SUPER_1	5939723	5946908	+	759.6	784
473at6231	Complete	SUPER_5	2487983	2495868	-	926.1	549	https://www.orthodb.org/v10?query=473at6231	sodium/calcium exchanger 1
479at6231	Complete	SUPER_4	730368	736889	-	1357.4	841
482at6231	Complete	SUPER_5	4783645	4790713	-	1238.9	847	https://www.orthodb.org/v10?query=482at6231	Hypothetical protein CBG08772
484at6231	Complete	SUPER_1	291027	308660	-	2195.1	1161
487at6231	Complete	SUPER_5	9677456	9684442	-	1519.8	858
488at6231	Complete	SUPER_1	6820341	6828520	-	1771.8	1017	https://www.orthodb.org/v10?query=488at6231	Inositol hexakisphosphate and diphosphoinositol-pentakisphosphate kinase
489at6231	Complete	SUPER_1	2500077	2504609	-	1549.8	721
490at6231	Complete	SUPER_5	312951	319936	-	1388.6	716	https://www.orthodb.org/v10?query=490at6231	Alpha-1,4 glucan phosphorylase
493at6231	Complete	SUPER_X	3490865	3498822	-	1793.8	1015
494at6231	Complete	SUPER_3	6677375	6683137	+	1405.9	771
495at6231	Complete	SUPER_X	5181659	5190935	-	1210.7	927
498at6231	Fragmented	SUPER_5	1900176	1903743	-	829.0	382
499at6231	Complete	SUPER_4	4591284	4598693	+	825.0	887
501at6231	Missing
503at6231	Complete	SUPER_1	6749108	6760991	+	1041.2	972	https://www.orthodb.org/v10?query=503at6231	Tubulin-specific chaperone D
509at6231	Complete	SUPER_1	1874261	1881823	-	1129.9	676
514at6231	Complete	SUPER_X	1921072	1927080	+	1040.7	814	https://www.orthodb.org/v10?query=514at6231	CRE-VPS-11 protein
516at6231	Complete	SUPER_4	5378961	5392140	+	968.1	620	https://www.orthodb.org/v10?query=516at6231	26S proteasome non-ATPase regulatory subunit 1
518at6231	Complete	SUPER_2	6730552	6747081	+	2392.0	1770	https://www.orthodb.org/v10?query=518at6231	CRE-LET-711 protein
522at6231	Complete	SUPER_1	175127	181854	-	1104.7	657
523at6231	Complete	SUPER_1	7915386	7920567	+	1024.0	700
525at6231	Complete	SUPER_3	10624543	10631434	+	938.3	680
527at6231	Complete	SUPER_2	10804189	10811836	-	964.9	794
529at6231	Complete	SUPER_2	8423775	8430580	+	1257.9	672
531at6231	Complete	SUPER_1	7137915	7142859	+	1076.4	715
532at6231	Complete	SUPER_1	2184338	2194772	+	1071.6	837
534at6231	Complete	SUPER_3	5808470	5819266	-	1136.4	890
536at6231	Complete	SUPER_3	5211076	5219438	+	1457.1	803
537at6231	Complete	SUPER_3	6092141	6098485	+	1110.3	699
538at6231	Complete	SUPER_2	2098906	2101061	+	242.2	187	https://www.orthodb.org/v10?query=538at6231	ankyrin repeat protein
539at6231	Complete	SUPER_5	4947718	4952830	+	720.4	714
543at6231	Complete	SUPER_2	63343	69524	+	1106.1	762	https://www.orthodb.org/v10?query=543at6231	DNA-directed RNA polymerase
544at6231	Complete	SUPER_5	8319945	8336801	+	1910.5	1432	https://www.orthodb.org/v10?query=544at6231	CRE-HUM-2 protein
545at6231	Complete	SUPER_X	7648880	7654584	-	1282.3	746
546at6231	Complete	SUPER_X	4331946	4337803	-	1487.7	794
547at6231	Complete	SUPER_5	7953070	7958339	+	530.4	439	https://www.orthodb.org/v10?query=547at6231	Kinase domain-containing protein
548at6231	Complete	SUPER_1	3941026	3947978	+	1052.8	719
551at6231	Complete	SUPER_3	1517723	1523919	-	1508.1	892
559at6231	Complete	SUPER_2	3335383	3342490	-	1494.0	1084	https://www.orthodb.org/v10?query=559at6231	CRE-SMC-3 protein
562at6231	Complete	SUPER_1	8324620	8335481	-	883.8	745
563at6231	Complete	SUPER_5	1578862	1584978	+	775.2	676
568at6231	Complete	SUPER_X	3822147	3826682	+	766.2	573
569at6231	Complete	SUPER_5	6964948	6970638	-	1087.9	750
570at6231	Complete	SUPER_4	3257584	3264344	-	1254.3	812
572at6231	Complete	SUPER_3	1911942	1918936	-	1291.5	798
575at6231	Complete	SUPER_4	9265845	9275407	-	910.4	677
581at6231	Complete	SUPER_1	226629	232418	+	1159.6	710
585at6231	Complete	SUPER_3	7319874	7324662	+	949.9	620
590at6231	Complete	SUPER_1	5296201	5302709	-	973.6	720
593at6231	Complete	SUPER_3	10750139	10757600	+	1008.8	767
594at6231	Complete	SUPER_1	7061293	7067227	+	1045.1	656	https://www.orthodb.org/v10?query=594at6231	Polyphosphoinositide phosphatase
596at6231	Complete	SUPER_X	4525032	4529740	-	1139.3	752
597at6231	Complete	SUPER_2	6404510	6411813	+	1751.4	922
600at6231	Complete	SUPER_X	10665888	10671303	+	980.2	650
603at6231	Complete	SUPER_X	5492676	5499057	-	830.2	655
604at6231	Complete	SUPER_3	6997398	7007042	+	855.1	602
605at6231	Complete	SUPER_5	2335803	2342714	+	1394.1	728
606at6231	Complete	SUPER_5	6073577	6080594	-	1110.9	890	https://www.orthodb.org/v10?query=606at6231	CRE-SYMK-1 protein
609at6231	Complete	SUPER_3	4420960	4426437	+	838.2	546
612at6231	Complete	SUPER_4	128120	134340	+	1343.8	773
613at6231	Complete	SUPER_1	1638957	1647732	-	825.2	550
620at6231	Complete	SUPER_2	3918375	3924305	-	1061.2	690
625at6231	Complete	SUPER_X	2414362	2433162	-	1447.5	979
627at6231	Complete	SUPER_3	3768660	3775048	-	995.9	706
629at6231	Complete	SUPER_2	7186926	7195784	+	889.0	745
631at6231	Complete	SUPER_1	4817725	4824110	+	850.5	621
632at6231	Complete	SUPER_2	2709028	2714614	-	1102.6	666	https://www.orthodb.org/v10?query=632at6231	CRE-ZER-1 protein
634at6231	Complete	SUPER_3	4193042	4198622	+	1097.8	761	https://www.orthodb.org/v10?query=634at6231	putative sorting nexin-13
635at6231	Complete	SUPER_X	2599735	2605446	+	970.8	611
638at6231	Complete	SUPER_X	4457125	4476010	-	1487.5	1218
639at6231	Complete	SUPER_2	9888579	9904455	-	1895.5	1466	https://www.orthodb.org/v10?query=639at6231	GCN (yeast General Control Nondrepressible) homolog
641at6231	Complete	SUPER_X	4083387	4088702	-	1182.0	774
642at6231	Complete	SUPER_5	6948381	6953109	-	1276.4	670
644at6231	Complete	SUPER_1	7563597	7569001	+	1043.8	725
645at6231	Complete	SUPER_3	485510	492814	-	904.2	762
646at6231	Complete	SUPER_1	7369744	7376247	-	1022.5	688
650at6231	Complete	SUPER_3	5678705	5684419	+	873.2	696	https://www.orthodb.org/v10?query=650at6231	FCH domain Only (FCH stands for Fes/CIP4 homology domain)
651at6231	Complete	SUPER_4	209976	221318	-	880.9	1188	https://www.orthodb.org/v10?query=651at6231	Zinc finger protein
655at6231	Complete	SUPER_3	5256713	5262343	+	942.3	707	https://www.orthodb.org/v10?query=655at6231	CRE-VPS-18 protein
657at6231	Complete	SUPER_3	4357087	4365047	+	1183.3	826	https://www.orthodb.org/v10?query=657at6231	SWI/SNF nucleosome remodeling complex component
659at6231	Complete	SUPER_3	1584514	1590232	-	1243.0	749
662at6231	Complete	SUPER_1	5166394	5175673	+	1453.2	1094
665at6231	Complete	SUPER_1	5288752	5295145	-	970.9	692	https://www.orthodb.org/v10?query=665at6231	CRE-IARS-2 protein
670at6231	Complete	SUPER_5	9052262	9059319	-	1419.6	882
675at6231	Complete	SUPER_1	3913823	3919561	-	1155.1	653	https://www.orthodb.org/v10?query=675at6231	DNA helicase
683at6231	Complete	SUPER_5	5680403	5687703	+	694.2	637	https://www.orthodb.org/v10?query=683at6231	FERM domain (protein4.1-ezrin-radixin-moesin) family
687at6231	Complete	SUPER_1	8692854	8697930	+	1098.8	600
689at6231	Complete	SUPER_X	3531874	3537904	+	1043.7	764	https://www.orthodb.org/v10?query=689at6231	leucine Rich Repeat family protein
690at6231	Complete	SUPER_X	3097433	3104130	+	766.1	753
693at6231	Complete	SUPER_2	8871828	8876473	-	1114.1	694
700at6231	Complete	SUPER_2	58394	62054	-	1024.5	556
701at6231	Complete	SUPER_5	2818179	2822753	-	510.9	460
702at6231	Complete	SUPER_3	7526304	7532484	-	895.1	719
704at6231	Complete	SUPER_4	3440460	3451858	-	724.3	406
708at6231	Complete	SUPER_5	1046463	1052606	+	834.6	623
710at6231	Complete	SUPER_3	9653534	9659182	+	987.7	708	https://www.orthodb.org/v10?query=710at6231	Zinc finger FYVE domain-containing protein 9
712at6231	Complete	SUPER_3	7681144	7686482	-	1337.0	739
714at6231	Complete	SUPER_5	204879	212552	+	1144.8	785
716at6231	Complete	SUPER_2	8390966	8396375	+	1267.1	635
718at6231	Complete	SUPER_4	9735935	9741816	+	933.8	604
721at6231	Complete	SUPER_1	5039960	5045368	+	990.2	634
722at6231	Complete	SUPER_2	5020722	5025815	+	1142.0	629
724at6231	Complete	SUPER_2	8827529	8833699	-	1011.6	732
725at6231	Complete	SUPER_4	7443093	7448970	-	1082.1	596	https://www.orthodb.org/v10?query=725at6231	threonyl-tRNA synthetase, cytoplasmic
726at6231	Complete	SUPER_2	6355101	6361376	+	700.8	678
728at6231	Complete	SUPER_X	209256	214290	+	1099.6	590
734at6231	Complete	SUPER_2	9957407	9963298	-	1071.1	749
735at6231	Complete	SUPER_4	7651018	7657499	+	890.7	669
736at6231	Complete	SUPER_3	7512098	7516938	-	811.5	620
737at6231	Complete	SUPER_2	1042001	1047298	-	948.0	630
740at6231	Complete	SUPER_1	5797210	5803508	-	1014.0	811
741at6231	Complete	SUPER_2	10564904	10572407	+	896.9	682
743at6231	Complete	SUPER_5	875336	883108	+	1280.3	922
746at6231	Complete	SUPER_3	5433917	5442228	-	1099.5	728
747at6231	Complete	SUPER_2	420749	431109	-	2042.9	1126
748at6231	Complete	SUPER_X	7077036	7082525	-	637.2	870	https://www.orthodb.org/v10?query=748at6231	Myosin Light Chain Kinase related
751at6231	Complete	SUPER_3	8699256	8704760	+	930.4	745
753at6231	Complete	SUPER_3	2738492	2745180	-	1110.9	667
754at6231	Complete	SUPER_3	4589655	4595376	+	853.1	561
755at6231	Complete	SUPER_X	5233625	5242341	+	839.7	748
759at6231	Complete	SUPER_X	2317894	2322347	+	1120.6	695
762at6231	Complete	SUPER_X	105205	114232	+	859.7	640	https://www.orthodb.org/v10?query=762at6231	rap guanine nucleotide exchange factor 1
764at6231	Complete	SUPER_X	1512497	1517043	-	1206.2	700	https://www.orthodb.org/v10?query=764at6231	Exocyst complex component
765at6231	Complete	SUPER_3	2483317	2489558	+	1311.3	780
772at6231	Complete	SUPER_3	5850086	5855661	-	1074.0	678
774at6231	Complete	SUPER_3	3057230	3063469	+	899.1	539
777at6231	Complete	SUPER_5	5380232	5388602	+	1154.2	782	https://www.orthodb.org/v10?query=777at6231	CRE-DRSH-1 protein
780at6231	Complete	SUPER_3	10616067	10621947	-	1201.3	640
781at6231	Complete	SUPER_X	3597458	3603516	+	938.6	636
782at6231	Complete	SUPER_2	5862536	5868712	+	1087.2	693
785at6231	Complete	SUPER_2	4042140	4048150	-	629.9	583
786at6231	Complete	SUPER_X	9393165	9406187	-	1049.8	786
787at6231	Complete	SUPER_5	5233044	5239113	+	917.6	832
788at6231	Complete	SUPER_X	3074221	3082278	-	1098.9	765
790at6231	Complete	SUPER_X	7271469	7276803	+	891.2	557	https://www.orthodb.org/v10?query=790at6231	Pyridoxal phosphate-dependent transferase
792at6231	Complete	SUPER_2	1205630	1211007	+	1020.6	605
794at6231	Complete	SUPER_3	1139923	1145815	+	903.3	520
798at6231	Complete	SUPER_1	5122586	5129993	+	1223.6	647
800at6231	Complete	SUPER_3	1729056	1734329	+	846.2	541
801at6231	Complete	SUPER_4	4906326	4912301	-	852.0	674
802at6231	Complete	SUPER_4	2403182	2410540	-	953.8	611
803at6231	Complete	SUPER_2	8457760	8463760	+	801.6	565
810at6231	Missing
813at6231	Complete	SUPER_3	6335657	6343492	-	1006.3	683
814at6231	Complete	SUPER_4	5586593	5588865	-	485.5	274	https://www.orthodb.org/v10?query=814at6231	Apical junction molecule
815at6231	Complete	SUPER_2	4235888	4246653	-	875.1	656
816at6231	Complete	SUPER_4	2116717	2126356	-	693.9	539
817at6231	Complete	SUPER_X	2047032	2053969	-	990.9	578
818at6231	Complete	SUPER_3	10259964	10265340	+	845.1	639	https://www.orthodb.org/v10?query=818at6231	CRE-ZYG-11 protein
821at6231	Complete	SUPER_2	3452579	3458943	+	1090.7	646
825at6231	Complete	SUPER_3	121943	125960	+	820.1	547
826at6231	Complete	SUPER_2	5373057	5380018	-	937.6	748
829at6231	Complete	SUPER_2	5685963	5692464	-	930.2	611
831at6231	Missing
833at6231	Complete	SUPER_X	5883223	5887737	+	1130.1	608
837at6231	Complete	SUPER_X	3607681	3613096	-	830.5	523
838at6231	Complete	SUPER_2	6344431	6349191	-	1264.5	598
842at6231	Complete	SUPER_2	9096095	9101637	+	917.5	515
844at6231	Complete	SUPER_X	3115172	3119505	-	848.9	534
845at6231	Complete	SUPER_5	8086091	8093862	-	797.4	658
846at6231	Complete	SUPER_X	2605937	2612024	-	875.7	670
849at6231	Complete	SUPER_1	8183546	8188530	+	1184.0	593
850at6231	Complete	SUPER_5	6769582	6774515	+	832.8	655
851at6231	Complete	SUPER_X	8454473	8459426	-	961.7	655	https://www.orthodb.org/v10?query=851at6231	Phosphoinositide phospholipase C
