buscoID	query_chr	position	assigned_chr
139at6231	Bm_v4_ChrX_scaffold_001	11757504.0	X
144at6231	Bm_v4_ChrX_scaffold_001	15053586.0	N
146at6231	Bm_v4_Chr2_contig_001	4633599.5	B
147at6231	Bm_v4_ChrX_scaffold_001	14126841.0	N
149at6231	Bm_v4_Chr2_contig_001	12157993.0	B
151at6231	Bm_v4_Chr1_scaffold_001	12690305.5	C
152at6231	Bm_v4_Chr2_contig_001	5687688.5	B
161at6231	Bm_v4_Chr2_contig_001	12198838.0	B
165at6231	Bm_v4_ChrX_scaffold_001	3079038.0	X
166at6231	Bm_v4_Chr1_scaffold_001	276788.0	C
170at6231	Bm_v4_ChrX_scaffold_001	4447839.5	D
172at6231	Bm_v4_ChrX_scaffold_001	14646696.5	D
174at6231	Bm_v4_Chr1_scaffold_001	2395564.0	C
175at6231	Bm_v4_Chr3_scaffold_001	12424204.0	A
181at6231	Bm_v4_Chr2_contig_001	3375783.5	B
183at6231	Bm_v4_Chr1_scaffold_001	1884880.0	C
184at6231	Bm_v4_Chr2_contig_001	204670.0	B
185at6231	Bm_v4_Chr1_scaffold_001	2149094.5	C
189at6231	Bm_v4_ChrX_scaffold_001	13959918.5	N
190at6231	Bm_v4_Chr2_contig_001	1569616.0	B
194at6231	Bm_v4_Chr4_scaffold_001	4396572.0	D
196at6231	Bm_v4_Chr1_scaffold_001	888099.0	C
197at6231	Bm_v4_Chr2_contig_001	5913446.5	B
198at6231	Bm_v4_ChrX_scaffold_001	22663406.0	N
199at6231	Bm_v4_Chr1_scaffold_001	13845364.5	C
201at6231	Bm_v4_Chr2_contig_001	9163134.0	B
210at6231	Bm_v4_Chr1_scaffold_001	10230617.5	C
211at6231	Bm_v4_Chr1_scaffold_001	9845483.0	C
216at6231	Bm_v4_Chr3_scaffold_001	3621884.5	A
217at6231	Bm_v4_Chr4_scaffold_001	6920967.0	E
219at6231	Bm_v4_Chr2_contig_001	452879.5	B
232at6231	Bm_v4_ChrX_scaffold_001	18942558.0	N
233at6231	Bm_v4_Chr3_scaffold_001	9643423.0	D
238at6231	Bm_v4_Chr3_scaffold_001	12783316.0	A
241at6231	Bm_008	249975.5	A
243at6231	Bm_v4_ChrX_scaffold_001	1124641.5	D
252at6231	Bm_v4_ChrX_scaffold_001	5474106.0	X
255at6231	Bm_v4_Chr1_scaffold_001	8727494.0	C
265at6231	Bm_v4_Chr1_scaffold_001	2861511.0	C
267at6231	Bm_v4_Chr1_scaffold_001	9692385.0	C
270at6231	Bm_v4_Chr4_scaffold_001	11141749.5	E
271at6231	Bm_v4_Chr3_scaffold_001	7763372.0	A
279at6231	Bm_v4_Chr1_scaffold_001	10292358.0	C
286at6231	Bm_v4_Chr4_scaffold_001	155858.0	E
287at6231	Bm_v4_Chr4_scaffold_001	10536944.5	E
288at6231	Bm_v4_Chr3_scaffold_001	13544684.5	A
293at6231	Bm_v4_Chr1_scaffold_001	14669214.5	C
294at6231	Bm_v4_ChrX_scaffold_001	15710250.5	A
299at6231	Bm_v4_Chr1_scaffold_001	166310.0	C
300at6231	Bm_v4_Chr1_scaffold_001	11109558.5	C
301at6231	Bm_v4_ChrX_scaffold_001	9930520.5	D
302at6231	Bm_v4_Chr2_contig_001	10633563.0	B
311at6231	Bm_v4_ChrX_scaffold_001	19020449.0	N
318at6231	Bm_v4_Chr3_scaffold_001	2939836.0	A
319at6231	Bm_v4_Chr2_contig_001	9349719.0	B
323at6231	Bm_v4_ChrX_scaffold_001	6165364.5	D
327at6231	Bm_v4_Chr3_scaffold_001	3858060.0	A
333at6231	Bm_v4_Chr3_scaffold_001	7584530.5	A
334at6231	Bm_v4_Chr1_scaffold_001	6219857.5	C
344at6231	Bm_v4_ChrX_scaffold_001	8158859.0	D
345at6231	Bm_v4_Chr1_scaffold_001	1858338.0	C
346at6231	Bm_v4_Chr3_scaffold_001	7182834.0	A
350at6231	Bm_v4_ChrX_scaffold_001	290501.5	D
359at6231	Bm_v4_Chr3_scaffold_001	4597291.5	A
364at6231	Bm_v4_ChrX_scaffold_001	9985630.0	D
366at6231	Bm_v4_Chr3_scaffold_001	685055.0	A
369at6231	Bm_v4_ChrX_scaffold_001	4461997.0	D
373at6231	Bm_v4_Chr1_scaffold_001	7521215.5	C
375at6231	Bm_v4_ChrX_scaffold_001	23794457.5	N
378at6231	Bm_v4_ChrX_scaffold_001	17680987.0	N
382at6231	Bm_v4_Chr2_contig_001	191540.5	B
384at6231	Bm_v4_Chr2_contig_001	13404527.0	B
390at6231	Bm_v4_Chr2_contig_001	5470112.5	B
394at6231	Bm_v4_ChrX_scaffold_001	18738329.5	N
401at6231	Bm_v4_Chr4_scaffold_001	6995794.5	E
402at6231	Bm_v4_ChrX_scaffold_001	12828841.5	N
405at6231	Bm_v4_Chr2_contig_001	10406920.5	B
411at6231	Bm_v4_Chr3_scaffold_001	6274141.5	A
416at6231	Bm_v4_Chr4_scaffold_001	501787.5	E
420at6231	Bm_v4_Chr4_scaffold_001	1815581.0	E
421at6231	Bm_v4_ChrX_scaffold_001	4495640.5	X
422at6231	Bm_v4_Chr3_scaffold_001	8860101.0	A
423at6231	Bm_v4_Chr1_scaffold_001	11753753.0	C
425at6231	Bm_v4_ChrX_scaffold_001	6682276.5	D
428at6231	Bm_v4_Chr1_scaffold_001	762764.0	C
430at6231	Bm_v4_Chr3_scaffold_001	3969888.0	A
432at6231	Bm_v4_ChrX_scaffold_001	8698312.0	X
433at6231	Bm_v4_Chr1_scaffold_001	9123800.0	C
435at6231	Bm_v4_Chr1_scaffold_001	9725471.0	C
438at6231	Bm_v4_ChrX_scaffold_001	17275516.0	N
439at6231	Bm_v4_ChrX_scaffold_001	19752004.0	N
442at6231	Bm_v4_ChrX_scaffold_001	3960397.5	X
446at6231	Bm_v4_Chr2_contig_001	4500980.5	B
450at6231	Bm_v4_Chr2_contig_001	7862818.0	B
451at6231	Bm_v4_Chr1_scaffold_001	10540353.0	C
452at6231	Bm_v4_ChrX_scaffold_001	9339696.0	D
454at6231	Bm_v4_Chr4_scaffold_001	5809558.5	E
455at6231	Bm_v4_Chr4_scaffold_001	6592543.5	E
458at6231	Bm_v4_Chr4_scaffold_001	6266388.0	E
461at6231	Bm_v4_Chr1_scaffold_001	13739755.0	C
462at6231	Bm_v4_Chr3_scaffold_001	4479298.5	A
473at6231	Bm_v4_Chr4_scaffold_001	3200792.0	E
482at6231	Bm_v4_Chr4_scaffold_001	5163016.5	E
484at6231	Bm_v4_Chr3_scaffold_001	5727865.0	A
487at6231	Bm_v4_Chr4_scaffold_001	11243189.5	E
488at6231	Bm_v4_Chr3_scaffold_001	8985067.5	A
489at6231	Bm_008	159159.0	A
490at6231	Bm_v4_Chr4_scaffold_001	3862360.5	E
493at6231	Bm_v4_ChrX_scaffold_001	4165470.5	X
494at6231	Bm_v4_Chr2_contig_001	4491995.0	B
495at6231	Bm_v4_ChrX_scaffold_001	5993551.0	D
498at6231	Bm_v4_Chr4_scaffold_001	5937199.5	E
503at6231	Bm_v4_Chr3_scaffold_001	8891417.0	A
509at6231	Bm_v4_Chr3_scaffold_001	11338911.0	A
514at6231	Bm_v4_ChrX_scaffold_001	2180524.0	D
516at6231	Bm_v4_ChrX_scaffold_001	17591284.5	N
518at6231	Bm_v4_Chr1_scaffold_001	5956512.0	C
522at6231	Bm_v4_Chr3_scaffold_001	5873303.5	A
523at6231	Bm_v4_Chr3_scaffold_001	2569361.5	A
525at6231	Bm_v4_Chr2_contig_001	12600456.5	B
527at6231	Bm_v4_Chr1_scaffold_001	13692661.0	C
529at6231	Bm_v4_Chr1_scaffold_001	11503858.5	C
531at6231	Bm_v4_Chr3_scaffold_001	9340577.0	A
532at6231	Bm_v4_Chr3_scaffold_001	10279337.0	A
534at6231	Bm_v4_Chr2_contig_001	8074813.0	B
536at6231	Bm_v4_Chr2_contig_001	8767846.0	B
537at6231	Bm_v4_Chr2_contig_001	7773033.0	B
538at6231	Bm_v4_Chr1_scaffold_001	5476290.0	C
544at6231	Bm_v4_Chr4_scaffold_001	12004651.5	E
547at6231	Bm_v4_Chr4_scaffold_001	12431848.0	E
548at6231	Bm_v4_Chr3_scaffold_001	7814052.5	A
551at6231	Bm_v4_Chr2_contig_001	7526794.5	B
562at6231	Bm_v4_Chr3_scaffold_001	915969.5	A
563at6231	Bm_v4_Chr4_scaffold_001	4817600.0	X
572at6231	Bm_v4_Chr2_contig_001	5054356.0	B
575at6231	Bm_v4_ChrX_scaffold_001	20019482.0	N
581at6231	Bm_v4_Chr3_scaffold_001	5804024.5	A
585at6231	Bm_v4_Chr2_contig_001	6708604.5	B
590at6231	Bm_v4_Chr3_scaffold_001	8740266.0	A
593at6231	Bm_v4_Chr2_contig_001	11693177.0	B
594at6231	Bm_v4_Chr3_scaffold_001	9257182.5	A
596at6231	Bm_v4_ChrX_scaffold_001	5260921.5	X
597at6231	Bm_v4_Chr1_scaffold_001	9257957.5	C
600at6231	Bm_v4_ChrX_scaffold_001	12203135.5	X
604at6231	Bm_v4_Chr2_contig_001	6237047.5	B
606at6231	Bm_v4_Chr4_scaffold_001	8433471.0	E
609at6231	Bm_v4_Chr2_contig_001	2121127.0	B
612at6231	Bm_v4_ChrX_scaffold_001	12505503.0	D
613at6231	Bm_v4_Chr3_scaffold_001	11579012.5	A
620at6231	Bm_v4_Chr1_scaffold_001	3149262.5	C
625at6231	Bm_v4_ChrX_scaffold_001	2922252.0	X
627at6231	Bm_v4_Chr2_contig_001	5949301.0	B
629at6231	Bm_v4_Chr1_scaffold_001	63901.5	C
631at6231	Bm_v4_Chr3_scaffold_001	7434546.5	A
632at6231	Bm_v4_Chr1_scaffold_001	6845183.5	C
635at6231	Bm_v4_ChrX_scaffold_001	3146875.0	D
638at6231	Bm_v4_ChrX_scaffold_001	5194494.5	D
639at6231	Bm_v4_Chr1_scaffold_001	7395815.0	C
641at6231	Bm_v4_ChrX_scaffold_001	4798377.5	D
642at6231	Bm_v4_Chr4_scaffold_001	8005099.0	E
644at6231	Bm_v4_Chr3_scaffold_001	2992951.5	A
645at6231	Bm_v4_Chr2_contig_001	1763868.5	B
646at6231	Bm_v4_Chr3_scaffold_001	5622370.5	A
650at6231	Bm_v4_Chr2_contig_001	8221089.5	B
651at6231	Bm_v4_ChrX_scaffold_001	12597307.5	N
655at6231	Bm_v4_Chr2_contig_001	8718292.0	B
657at6231	Bm_v4_Chr2_contig_001	2052502.5	B
665at6231	Bm_v4_Chr3_scaffold_001	8732813.5	A
675at6231	Bm_v4_Chr3_scaffold_001	7843588.0	A
683at6231	Bm_v4_Chr4_scaffold_001	7656805.5	E
700at6231	Bm_v4_Chr1_scaffold_001	432902.0	C
701at6231	Bm_v4_Chr4_scaffold_001	42070.5	E
702at6231	Bm_v4_Chr2_contig_001	6929698.0	B
704at6231	Bm_v4_ChrX_scaffold_001	14926198.5	N
708at6231	Bm_v4_Chr4_scaffold_001	1719351.0	E
710at6231	Bm_v4_Chr2_contig_001	12064447.5	B
714at6231	Bm_v4_Chr4_scaffold_001	3679042.0	E
716at6231	Bm_v4_Chr1_scaffold_001	11468712.5	C
718at6231	Bm_v4_ChrX_scaffold_001	18772022.0	N
721at6231	Bm_v4_Chr3_scaffold_001	8441614.0	A
722at6231	Bm_v4_Chr1_scaffold_001	8949784.5	C
724at6231	Bm_v4_Chr1_scaffold_001	10092050.5	C
725at6231	Bm_v4_ChrX_scaffold_001	20875777.0	N
726at6231	Bm_v4_Chr1_scaffold_001	9204552.5	C
728at6231	Bm_v4_ChrX_scaffold_001	363324.0	D
734at6231	Bm_v4_Chr1_scaffold_001	7459664.5	C
735at6231	Bm_v4_ChrX_scaffold_001	18713011.5	N
736at6231	Bm_v4_Chr2_contig_001	6913970.0	B
737at6231	Bm_v4_Chr1_scaffold_001	2505850.5	C
741at6231	Bm_v4_Chr1_scaffold_001	11934488.0	C
743at6231	Bm_v4_Chr4_scaffold_001	1502936.5	E
746at6231	Bm_v4_Chr2_contig_001	8505397.0	B
747at6231	Bm_v4_Chr1_scaffold_001	990607.0	C
751at6231	Bm_v4_Chr2_contig_001	9819150.5	B
753at6231	Bm_v4_Chr2_contig_001	4930004.0	B
754at6231	Bm_v4_Chr2_contig_001	5786678.0	B
755at6231	Bm_v4_ChrX_scaffold_001	6057804.0	X
759at6231	Bm_v4_ChrX_scaffold_001	2774843.0	D
762at6231	Bm_v4_ChrX_scaffold_001	238768.0	X
765at6231	Bm_v4_Chr2_contig_001	3940863.5	B
772at6231	Bm_v4_Chr2_contig_001	8034706.5	B
774at6231	Bm_v4_Chr2_contig_001	2906356.5	B
780at6231	Bm_v4_Chr2_contig_001	12589619.5	B
781at6231	Bm_v4_ChrX_scaffold_001	4293825.5	X
782at6231	Bm_v4_Chr1_scaffold_001	7370026.0	C
785at6231	Bm_v4_Chr1_scaffold_001	2992603.5	C
786at6231	Bm_v4_ChrX_scaffold_001	10768299.5	D
787at6231	Bm_v4_Chr4_scaffold_001	6479425.0	E
788at6231	Bm_v4_ChrX_scaffold_001	3688663.0	X
790at6231	Bm_v4_ChrX_scaffold_001	8374823.0	X
792at6231	Bm_v4_Chr1_scaffold_001	4804872.5	C
794at6231	Bm_v4_Chr2_contig_001	1334343.0	B
798at6231	Bm_v4_Chr3_scaffold_001	8535480.0	A
800at6231	Bm_v4_Chr2_contig_001	5190025.5	B
801at6231	Bm_v4_ChrX_scaffold_001	23074503.5	N
802at6231	Bm_v4_ChrX_scaffold_001	14370803.0	N
803at6231	Bm_v4_Chr1_scaffold_001	11551528.5	C
810at6231	Bm_v4_Chr2_contig_001	10938186.0	B
813at6231	Bm_v4_Chr2_contig_001	9450910.0	B
814at6231	Bm_v4_ChrX_scaffold_001	17832804.0	N
815at6231	Bm_v4_Chr1_scaffold_001	5664900.0	C
816at6231	Bm_v4_ChrX_scaffold_001	13999035.5	N
821at6231	Bm_v4_Chr1_scaffold_001	3826994.0	C
825at6231	Bm_v4_Chr2_contig_001	249078.0	B
826at6231	Bm_v4_Chr1_scaffold_001	11209854.0	C
829at6231	Bm_v4_Chr1_scaffold_001	13309940.5	C
831at6231	Bm_v4_Chr1_scaffold_001	10662813.0	C
837at6231	Bm_v4_ChrX_scaffold_001	4304602.0	X
838at6231	Bm_v4_Chr1_scaffold_001	9189807.0	C
842at6231	Bm_v4_Chr1_scaffold_001	9663228.0	C
844at6231	Bm_v4_ChrX_scaffold_001	3945568.0	D
845at6231	Bm_v4_Chr4_scaffold_001	12280534.0	E
849at6231	Bm_v4_Chr3_scaffold_001	730286.0	A
850at6231	Bm_v4_Chr4_scaffold_001	8240153.5	E
851at6231	Bm_v4_ChrX_scaffold_001	9724079.0	D
853at6231	Bm_v4_Chr3_scaffold_001	892307.5	A
857at6231	Bm_v4_Chr4_scaffold_001	10648215.5	E
860at6231	Bm_v4_Chr1_scaffold_001	12476840.0	C
862at6231	Bm_v4_Chr2_contig_001	9653917.0	B
868at6231	Bm_v4_Chr4_scaffold_001	6062651.5	E
869at6231	Bm_v4_Chr1_scaffold_001	5147734.0	C
875at6231	Bm_v4_ChrX_scaffold_001	2671727.5	D
876at6231	Bm_v4_ChrX_scaffold_001	21860543.0	N
879at6231	Bm_v4_ChrX_scaffold_001	19797447.0	N
881at6231	Bm_v4_Chr3_scaffold_001	9839777.5	A
885at6231	Bm_v4_Chr4_scaffold_001	996081.0	E
890at6231	Bm_v4_Chr4_scaffold_001	5959993.5	E
899at6231	Bm_v4_Chr3_scaffold_001	1692893.0	A
902at6231	Bm_v4_Chr4_scaffold_001	5130398.0	E
904at6231	Bm_v4_ChrX_scaffold_001	2800888.0	X
912at6231	Bm_v4_Chr4_scaffold_001	8137856.0	E
914at6231	Bm_v4_Chr2_contig_001	931718.0	B
915at6231	Bm_v4_Chr3_scaffold_001	7498377.5	A
916at6231	Bm_v4_Chr2_contig_001	8211815.0	B
917at6231	Bm_v4_Chr4_scaffold_001	2079639.0	E
918at6231	Bm_v4_Chr3_scaffold_001	11347201.5	A
920at6231	Bm_v4_Chr2_contig_001	3948957.5	B
921at6231	Bm_v4_ChrX_scaffold_001	10657124.5	D
922at6231	Bm_v4_ChrX_scaffold_001	3988760.0	D
925at6231	Bm_v4_Chr1_scaffold_001	13296748.5	C
933at6231	Bm_v4_ChrX_scaffold_001	16379319.0	N
934at6231	Bm_v4_ChrX_scaffold_001	8959451.0	D
937at6231	Bm_008	423487.0	A
939at6231	Bm_v4_Chr2_contig_001	9086268.5	B
952at6231	Bm_v4_ChrX_scaffold_001	14891299.5	N
957at6231	Bm_v4_Chr2_contig_001	12128453.0	B
958at6231	Bm_v4_Chr2_contig_001	6226967.5	B
961at6231	Bm_v4_ChrX_scaffold_001	22104507.0	N
962at6231	Bm_v4_Chr3_scaffold_001	12128699.0	A
963at6231	Bm_v4_Chr1_scaffold_001	4780643.5	C
968at6231	Bm_v4_Chr2_contig_001	1941044.5	B
969at6231	Bm_v4_ChrX_scaffold_001	22005552.5	A
975at6231	Bm_v4_Chr2_contig_001	2103255.0	B
984at6231	Bm_v4_ChrX_scaffold_001	23242124.0	N
987at6231	Bm_v4_Chr1_scaffold_001	11404918.0	C
989at6231	Bm_v4_Chr2_contig_001	12489055.5	B
990at6231	Bm_v4_Chr3_scaffold_001	6394420.5	A
993at6231	Bm_v4_Chr4_scaffold_001	11035052.5	E
994at6231	Bm_v4_ChrX_scaffold_001	3856376.5	X
995at6231	Bm_v4_Chr4_scaffold_001	7293409.5	E
997at6231	Bm_v4_Chr2_contig_001	218409.0	B
998at6231	Bm_v4_ChrX_scaffold_001	3979779.0	X
1003at6231	Bm_v4_Chr2_contig_001	990180.5	B
1013at6231	Bm_v4_ChrX_scaffold_001	19520364.5	N
1014at6231	Bm_v4_Chr4_scaffold_001	5077803.0	E
1016at6231	Bm_v4_Chr2_contig_001	2021021.5	B
1017at6231	Bm_v4_Chr1_scaffold_001	7707742.5	C
1018at6231	Bm_v4_Chr1_scaffold_001	12571108.5	C
1019at6231	Bm_v4_ChrX_scaffold_001	4849148.0	D
1024at6231	Bm_v4_Chr2_contig_001	8007386.5	B
1032at6231	Bm_v4_Chr1_scaffold_001	8487886.0	C
1033at6231	Bm_v4_Chr3_scaffold_001	8336664.5	A
1034at6231	Bm_v4_Chr1_scaffold_001	8567590.5	C
1035at6231	Bm_v4_Chr2_contig_001	339575.0	B
1037at6231	Bm_v4_Chr4_scaffold_001	9045843.5	D
1040at6231	Bm_v4_Chr2_contig_001	12786063.0	B
1047at6231	Bm_v4_Chr1_scaffold_001	2976540.0	C
1053at6231	Bm_008	41435.0	A
1055at6231	Bm_v4_Chr1_scaffold_001	6836535.5	C
1056at6231	Bm_v4_Chr3_scaffold_001	9991203.0	A
1057at6231	Bm_v4_ChrX_scaffold_001	7298330.5	D
1066at6231	Bm_v4_ChrX_scaffold_001	22826956.0	N
1067at6231	Bm_v4_Chr3_scaffold_001	7745230.5	A
1072at6231	Bm_v4_ChrX_scaffold_001	5284517.5	D
1073at6231	Bm_v4_Chr2_contig_001	10384700.5	B
1082at6231	Bm_v4_Chr2_contig_001	5735977.0	B
1083at6231	Bm_v4_Chr4_scaffold_001	10585426.5	E
1086at6231	Bm_v4_Chr2_contig_001	9475547.0	D
1088at6231	Bm_v4_Chr2_contig_001	8354193.0	B
1101at6231	Bm_v4_Chr3_scaffold_001	12289904.5	A
1104at6231	Bm_v4_Chr2_contig_001	1628854.0	B
1105at6231	Bm_v4_Chr1_scaffold_001	9332776.5	C
1112at6231	Bm_v4_Chr4_scaffold_001	7316202.5	E
1113at6231	Bm_v4_Chr3_scaffold_001	6477467.5	A
1115at6231	Bm_v4_Chr1_scaffold_001	12624661.5	C
1118at6231	Bm_v4_Chr1_scaffold_001	7527133.5	C
1122at6231	Bm_v4_Chr4_scaffold_001	7966732.0	D
1123at6231	Bm_v4_ChrX_scaffold_001	14216944.0	N
1125at6231	Bm_v4_Chr4_scaffold_001	8416473.5	E
1128at6231	Bm_v4_Chr4_scaffold_001	6951004.0	E
1129at6231	Bm_v4_ChrX_scaffold_001	4727929.0	D
1131at6231	Bm_v4_Chr1_scaffold_001	6386382.5	C
1133at6231	Bm_v4_ChrX_scaffold_001	12644508.0	N
1134at6231	Bm_v4_Chr3_scaffold_001	9246626.0	A
1135at6231	Bm_v4_Chr4_scaffold_001	5392364.5	E
1138at6231	Bm_v4_Chr3_scaffold_001	13710795.0	A
1142at6231	Bm_v4_Chr3_scaffold_001	9801554.5	A
1144at6231	Bm_v4_Chr1_scaffold_001	3410324.0	C
1147at6231	Bm_v4_Chr3_scaffold_001	9548934.5	A
1148at6231	Bm_v4_Chr1_scaffold_001	9374528.0	C
1150at6231	Bm_v4_Chr3_scaffold_001	7704632.5	A
1152at6231	Bm_v4_Chr1_scaffold_001	10109462.0	C
1153at6231	Bm_v4_Chr4_scaffold_001	10571542.5	E
1155at6231	Bm_v4_Chr3_scaffold_001	8962596.0	A
1158at6231	Bm_v4_Chr2_contig_001	8572022.0	B
1159at6231	Bm_v4_Chr1_scaffold_001	9618960.0	C
1160at6231	Bm_v4_Chr3_scaffold_001	540967.5	A
1169at6231	Bm_v4_Chr1_scaffold_001	9903557.0	C
1173at6231	Bm_v4_Chr2_contig_001	12054722.5	B
1174at6231	wBm_Wolbachia	792533.0	A
1175at6231	Bm_v4_ChrX_scaffold_001	21532330.0	N
1177at6231	Bm_v4_Chr1_scaffold_001	13132210.0	C
1179at6231	Bm_v4_Chr3_scaffold_001	13045792.5	A
1180at6231	Bm_v4_ChrX_scaffold_001	7026162.0	X
1182at6231	Bm_v4_ChrX_scaffold_001	13623980.0	N
1187at6231	Bm_v4_Chr4_scaffold_001	879224.0	E
1193at6231	Bm_v4_Chr1_scaffold_001	9948814.0	C
1196at6231	Bm_v4_Chr3_scaffold_001	12494020.0	A
1199at6231	Bm_v4_ChrX_scaffold_001	4586196.0	B
1200at6231	Bm_v4_Chr2_contig_001	3448489.5	B
1202at6231	Bm_v4_Chr1_scaffold_001	1987663.5	C
1205at6231	Bm_v4_ChrX_scaffold_001	8603560.5	D
1207at6231	Bm_v4_Chr4_scaffold_001	6871041.0	E
1211at6231	Bm_v4_Chr3_scaffold_001	9188214.0	A
1212at6231	Bm_v4_Chr1_scaffold_001	7158311.0	C
1215at6231	Bm_v4_Chr4_scaffold_001	5712488.5	E
1222at6231	Bm_v4_ChrX_scaffold_001	185248.5	X
1223at6231	Bm_v4_ChrX_scaffold_001	4676081.5	D
1228at6231	Bm_v4_Chr4_scaffold_001	12637140.5	E
1233at6231	Bm_v4_ChrX_scaffold_001	12712440.0	N
1235at6231	Bm_v4_ChrX_scaffold_001	7318997.0	D
1247at6231	Bm_v4_Chr2_contig_001	13436660.5	B
1252at6231	Bm_v4_Chr3_scaffold_001	132687.0	A
1255at6231	Bm_v4_Chr1_scaffold_001	9501340.5	C
1263at6231	Bm_v4_Chr3_scaffold_001	13415776.5	A
1264at6231	Bm_v4_ChrX_scaffold_001	9433631.5	D
1266at6231	Bm_v4_ChrX_scaffold_001	18377229.5	D
1270at6231	Bm_v4_Chr4_scaffold_001	8994828.0	A
1272at6231	Bm_v4_Chr1_scaffold_001	8871865.5	C
1273at6231	Bm_v4_Chr4_scaffold_001	5987143.5	E
1275at6231	Bm_v4_Chr3_scaffold_001	11647272.5	A
1278at6231	Bm_v4_Chr2_contig_001	4837904.0	B
1279at6231	Bm_v4_ChrX_scaffold_001	1025476.0	X
1281at6231	Bm_v4_ChrX_scaffold_001	22170672.5	N
1285at6231	Bm_v4_ChrX_scaffold_001	7600952.5	X
1288at6231	Bm_v4_Chr3_scaffold_001	7460922.0	A
1293at6231	Bm_v4_Chr3_scaffold_001	5578598.0	A
1295at6231	Bm_v4_Chr3_scaffold_001	8840467.5	A
1301at6231	Bm_v4_Chr3_scaffold_001	12749678.5	A
1313at6231	Bm_v4_Chr4_scaffold_001	767200.0	E
1314at6231	Bm_v4_Chr2_contig_001	7725720.0	B
1316at6231	Bm_v4_Chr1_scaffold_001	7987793.0	C
1317at6231	Bm_v4_Chr4_scaffold_001	7025135.0	E
1318at6231	Bm_v4_Chr2_contig_001	4659262.0	B
1320at6231	Bm_v4_Chr4_scaffold_001	6239844.0	E
1322at6231	Bm_v4_Chr3_scaffold_001	10351911.5	A
1326at6231	Bm_v4_ChrX_scaffold_001	7245374.0	D
1327at6231	Bm_v4_Chr1_scaffold_001	9358825.0	C
1328at6231	Bm_v4_Chr1_scaffold_001	27570.0	C
1329at6231	Bm_v4_Chr3_scaffold_001	10360959.0	A
1332at6231	Bm_v4_Chr4_scaffold_001	8487874.0	E
1344at6231	Bm_v4_Chr2_contig_001	4253646.5	B
1346at6231	Bm_v4_Chr4_scaffold_001	4661906.0	E
1349at6231	Bm_v4_ChrX_scaffold_001	21951673.0	N
1350at6231	Bm_v4_Chr2_contig_001	6637414.5	B
