# BUSCO version is: 5.2.2 
# The lineage dataset is: nematoda_odb10 (Creation date: 2020-08-05, number of genomes: 7, number of BUSCOs: 3131)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
117at6231	Complete	OVOC_OM1b	9070680	9096074	+	1985.7	1516	https://www.orthodb.org/v10?query=117at6231	putative ATP-dependent Clp protease adaptor protein ClpS
119at6231	Complete	OVOC_OM3	6586357	6611092	+	2180.2	1222	https://www.orthodb.org/v10?query=119at6231	Dual oxidase 1
121at6231	Complete	OVOC_OM1a	1915047	1934254	+	1593.0	1008
125at6231	Complete	OVOC_OM2	15104614	15123766	+	1966.3	1296
127at6231	Complete	OVOC_OM1b	28169129	28184877	-	1858.5	1101
131at6231	Complete	OVOC_OM4	9565726	9573209	-	892.3	722
132at6231	Complete	OVOC_OM3	6959377	6977801	-	2270.3	1465
137at6231	Complete	OVOC_OM3	16368479	16378805	+	1696.8	987
139at6231	Complete	OVOC_OM2	745664	761808	+	2616.0	1329
144at6231	Complete	OVOC_OM1b	25423719	25435111	+	1350.2	1001
146at6231	Complete	OVOC_OM4	10280699	10294627	-	1636.4	1103
147at6231	Complete	OVOC_OM1b	26851134	26855496	-	583.1	367
149at6231	Complete	OVOC_OM4	4484062	4496915	-	1379.5	888
151at6231	Complete	OVOC_OM3	1097300	1106875	+	1213.7	834
152at6231	Complete	OVOC_OM4	9798189	9803141	+	654.7	356
161at6231	Complete	OVOC_OM4	4429657	4449415	-	1598.0	1128
164at6231	Complete	OVOC_OM2	11288275	11300861	-	1831.4	1208	https://www.orthodb.org/v10?query=164at6231	CRE-PIKI-1 protein
165at6231	Complete	OVOC_OM2	10403931	10416120	-	1502.0	1013
166at6231	Complete	OVOC_OM3	12151363	12153968	-	174.7	146
170at6231	Complete	OVOC_OM2	8900432	8912269	+	1375.6	928
172at6231	Complete	OVOC_OM1b	22868771	22881390	+	1785.2	1151
174at6231	Complete	OVOC_OM3	10307092	10320519	-	1537.5	1009
175at6231	Complete	OVOC_OM1b	11696421	11722099	+	2287.1	1110
181at6231	Complete	OVOC_OM4	11286427	11299255	-	1428.4	1068
183at6231	Complete	OVOC_OM3	10173119	10188465	+	1562.2	1355
184at6231	Complete	OVOC_OM4	14729322	14743036	-	1168.3	1062
185at6231	Complete	OVOC_OM3	14687573	14697921	-	2204.6	1101
189at6231	Complete	OVOC_OM1b	26689877	26696371	+	620.1	685	https://www.orthodb.org/v10?query=189at6231	putative myosin head
190at6231	Complete	OVOC_OO_000013	22190	42248	-	1675.2	1097	https://www.orthodb.org/v10?query=190at6231	Protein-tyrosine phosphatase
194at6231	Complete	OVOC_OM2	17241414	17256066	+	1789.3	1101
196at6231	Complete	OVOC_OM3	11359866	11374868	-	1683.1	964
197at6231	Complete	OVOC_OM4	10070887	10082338	-	1775.6	1061
198at6231	Complete	OVOC_OM1b	13636520	13650002	-	1440.2	1071
199at6231	Complete	OVOC_OM3	2298297	2321154	-	2000.8	2113
201at6231	Complete	OVOC_OM4	7787109	7792449	-	436.6	332
204at6231	Complete	OVOC_OM3	6864458	6877922	+	1988.3	1358
210at6231	Complete	OVOC_OM3	3832153	3839176	-	732.1	644	https://www.orthodb.org/v10?query=210at6231	Histone-lysine N-methyltransferase
211at6231	Complete	OVOC_OM3	1561634	1578907	+	2055.3	1727
216at6231	Complete	OVOC_OM1b	2542242	2563181	-	3112.5	2145	https://www.orthodb.org/v10?query=216at6231	TaLiN
217at6231	Complete	OVOC_OM2	20642301	20655522	-	1817.6	1014
219at6231	Complete	OVOC_OM4	11075252	11085912	+	1460.8	915	https://www.orthodb.org/v10?query=219at6231	putative cysteine rich repeat-containing domain protein
223at6231	Complete	OVOC_OM3	15905386	15917444	-	1536.4	990
225at6231	Complete	OVOC_OM4	4532057	4546045	-	1821.8	1110	https://www.orthodb.org/v10?query=225at6231	CRE-NSY-1 protein
229at6231	Complete	OVOC_OM1b	10905829	10918627	-	1414.7	985	https://www.orthodb.org/v10?query=229at6231	CRE-UNC-40 protein
232at6231	Complete	OVOC_OM1b	19491430	19507619	-	1792.0	1133	https://www.orthodb.org/v10?query=232at6231	CRE-MRP-5 protein
233at6231	Complete	OVOC_OM1b	3351946	3360176	+	1745.7	941	https://www.orthodb.org/v10?query=233at6231	Isoleucyl-tRNA synthetase
238at6231	Complete	OVOC_OM1a	357485	372463	+	1349.5	889
241at6231	Complete	OVOC_OM1b	9353038	9365608	-	1499.7	905
243at6231	Complete	OVOC_OM2	12458677	12470409	+	1461.1	861
252at6231	Complete	OVOC_OM2	7710242	7719608	+	1386.7	986
255at6231	Complete	OVOC_OM3	6784882	6793010	+	2215.6	1023
256at6231	Duplicated	OVOC_OM1b	14151857	14165577	-	1988.0	1182
256at6231	Duplicated	OVOC_OM4	1611221	1622920	-	2192.3	1184
257at6231	Complete	OVOC_OM1b	8296718	8306749	-	1454.8	839	https://www.orthodb.org/v10?query=257at6231	DNA polymerase
265at6231	Complete	OVOC_OM3	12519094	12533913	+	1325.7	875
267at6231	Complete	OVOC_OM3	4641853	4647781	-	499.1	419
270at6231	Complete	OVOC_OO_000002	75358	89794	-	1331.6	908	https://www.orthodb.org/v10?query=270at6231	Alpha-mannosidase
271at6231	Complete	OVOC_OM1b	6895432	6904185	-	1307.1	822
277at6231	Complete	OVOC_OM2	14853599	14860970	-	1945.5	980	https://www.orthodb.org/v10?query=277at6231	Probable pre-mRNA-splicing factor ATP-dependent RNA helicase mog-5
279at6231	Complete	OVOC_OM3	3756844	3767209	+	1883.7	1238
286at6231	Complete	OVOC_OM2	16186451	16202722	-	890.3	779
287at6231	Complete	OVOC_OM5	1053716	1069206	+	1453.9	929
288at6231	Complete	OVOC_OM1b	3932997	3940031	-	1231.8	765
293at6231	Complete	OVOC_OM3	190218	202053	-	1788.4	852
294at6231	Complete	OVOC_OM1b	28212713	28224775	+	1497.0	881	https://www.orthodb.org/v10?query=294at6231	CRE-HUM-1 protein
299at6231	Complete	OVOC_OM3	12278347	12286615	+	1752.7	916	https://www.orthodb.org/v10?query=299at6231	DNA-directed RNA polymerase subunit beta
300at6231	Complete	OVOC_OM3	5374118	5382076	+	563.3	379
301at6231	Complete	OVOC_OM2	3011009	3021618	-	1676.6	818
302at6231	Complete	OVOC_OM4	36812	49556	-	1739.4	1049
311at6231	Complete	OVOC_OM1b	19592896	19601732	-	1361.5	902
318at6231	Complete	OVOC_OM1a	1682970	1692314	+	1570.8	859	https://www.orthodb.org/v10?query=318at6231	CRE-TEG-4 protein
319at6231	Complete	OVOC_OM4	7552648	7566722	+	2189.1	1368
321at6231	Complete	OVOC_OM1b	10942480	10954314	-	1082.7	1251
322at6231	Complete	OVOC_OM1b	25944215	25960709	+	1132.1	706
323at6231	Complete	OVOC_OM2	6914679	6923373	+	1749.4	977	https://www.orthodb.org/v10?query=323at6231	Cation-transporting ATPase
327at6231	Complete	OVOC_OM1b	3100490	3106975	-	1597.2	860	https://www.orthodb.org/v10?query=327at6231	Phospholipid-transporting ATPase
333at6231	Complete	OVOC_OM1b	7722562	7730583	-	925.2	806
334at6231	Complete	OVOC_OM3	9074473	9087150	+	1446.6	955
344at6231	Complete	OVOC_OM2	4533919	4541069	-	1080.3	862
345at6231	Complete	OVOC_OM3	10201676	10217009	+	1760.0	872	https://www.orthodb.org/v10?query=345at6231	UDP-N-acetylglucosamine--peptide N-acetylglucosaminyltransferase
346at6231	Complete	OVOC_OM1b	7276157	7288265	-	1015.6	868
347at6231	Complete	OVOC_OM1b	26279381	26293428	-	1585.1	1308
348at6231	Complete	OVOC_OM1b	6493638	6505991	-	1946.0	1074
350at6231	Complete	OVOC_OM2	13261572	13271446	-	1545.1	975
359at6231	Complete	OVOC_OM1b	1755769	1764121	+	770.1	749
364at6231	Complete	OVOC_OM2	3081608	3085847	-	783.3	458
366at6231	Complete	OVOC_OM1a	1427058	1442963	+	1441.8	770
369at6231	Complete	OVOC_OM2	8887720	8891721	-	551.4	396	https://www.orthodb.org/v10?query=369at6231	CRE-DDB-1 protein
373at6231	Complete	OVOC_OM3	6021194	6027716	+	1765.8	867	https://www.orthodb.org/v10?query=373at6231	U5 small nuclear ribonucleoprotein component
375at6231	Complete	OVOC_OM1b	13452861	13465657	-	901.6	660
378at6231	Complete	OVOC_OM1b	21916929	21924797	+	1528.7	869
382at6231	Complete	OVOC_OM4	14746862	14755976	+	1517.0	998
384at6231	Complete	OVOC_OM4	464583	473588	+	879.6	688
390at6231	Complete	OVOC_OM4	13621958	13630286	-	901.9	644
393at6231	Complete	OVOC_OM3	7793326	7801576	-	1185.7	930
394at6231	Complete	OVOC_OM1b	20702860	20712183	-	980.7	476
401at6231	Complete	OVOC_OM2	20724935	20731873	+	1543.9	803
402at6231	Complete	OVOC_OM1b	26244175	26257847	-	1242.9	872	https://www.orthodb.org/v10?query=402at6231	Tyrosine-protein kinase
403at6231	Complete	OVOC_OM1b	22187908	22197755	-	1063.9	988	https://www.orthodb.org/v10?query=403at6231	Protein CBG17408
405at6231	Complete	OVOC_OM4	5267039	5279203	-	1546.5	937
407at6231	Complete	OVOC_OM1b	4813821	4819844	-	812.7	748
411at6231	Complete	OVOC_OM1b	11140939	11147652	+	1448.2	847
416at6231	Complete	OVOC_OM2	15990951	15999066	-	1141.9	757	https://www.orthodb.org/v10?query=416at6231	CRE-UNC-41 protein
420at6231	Complete	OVOC_OM2	14921875	14930303	-	1318.8	833
421at6231	Complete	OVOC_OM2	8843684	8854421	-	1484.7	920	https://www.orthodb.org/v10?query=421at6231	Liprin-alpha
422at6231	Complete	OVOC_OM1b	5423711	5434197	-	1104.6	1008	https://www.orthodb.org/v10?query=422at6231	Rho-associated protein kinase let-502
423at6231	Complete	OVOC_OM3	2810449	2819953	-	1233.2	843	https://www.orthodb.org/v10?query=423at6231	CRE-OXI-1 protein
425at6231	Complete	OVOC_OM2	6283591	6295925	-	1471.4	970	https://www.orthodb.org/v10?query=425at6231	BMA-DAF-10, isoform a
428at6231	Complete	OVOC_OM3	11495338	11510260	-	2133.2	1383
430at6231	Complete	OVOC_OM1b	3218416	3224169	+	974.7	619
432at6231	Complete	OVOC_OM2	5183060	5197405	+	1032.4	864
433at6231	Complete	OVOC_OM3	8123785	8132666	+	2089.7	1681
435at6231	Complete	OVOC_OM3	1700162	1714776	+	1233.7	808	https://www.orthodb.org/v10?query=435at6231	Membrane-associated phosphatidylinositol transfer protein 2
436at6231	Complete	OVOC_OM2	11785535	11793859	-	1587.5	785
438at6231	Complete	OVOC_OM1b	22361672	22374174	-	1316.2	777	https://www.orthodb.org/v10?query=438at6231	CRE-MIG-15 protein
439at6231	Complete	OVOC_OM1b	17100545	17109283	-	841.0	800
442at6231	Complete	OVOC_OM2	9428556	9438995	+	1063.4	852
446at6231	Complete	OVOC_OM4	5788959	5801264	-	1189.7	812
450at6231	Complete	OVOC_OM4	9369224	9376284	-	1256.8	605
451at6231	Complete	OVOC_OM3	4436394	4444152	-	1316.1	847	https://www.orthodb.org/v10?query=451at6231	Putative ATP-dependent RNA helicase rha-2
452at6231	Complete	OVOC_OM2	5803780	5810379	-	1187.1	664
454at6231	Complete	OVOC_OM2	18789776	18798848	+	1269.0	729
455at6231	Complete	OVOC_OM2	20288591	20294892	+	1191.0	578
458at6231	Complete	OVOC_OM2	19977261	19984488	-	683.1	589
459at6231	Complete	OVOC_OM3	16312433	16321442	-	972.5	749
461at6231	Complete	OVOC_OM3	2192397	2197837	-	760.9	605
462at6231	Complete	OVOC_OM1b	3246475	3250627	+	457.7	417
473at6231	Complete	OVOC_OM2	17472475	17486439	+	1046.8	659	https://www.orthodb.org/v10?query=473at6231	sodium/calcium exchanger 1
479at6231	Complete	OVOC_OM1b	23657337	23666923	-	1383.2	844
482at6231	Complete	OVOC_OM2	19558461	19566958	-	1404.9	912	https://www.orthodb.org/v10?query=482at6231	Hypothetical protein CBG08772
484at6231	Complete	OVOC_OM1b	13001463	13018197	+	2339.0	1200
487at6231	Complete	OVOC_OO_000002	202601	210577	+	1507.6	830
488at6231	Complete	OVOC_OM1b	5289284	5299888	+	1694.1	862	https://www.orthodb.org/v10?query=488at6231	Inositol hexakisphosphate and diphosphoinositol-pentakisphosphate kinase
489at6231	Complete	OVOC_OM1b	9405553	9415789	+	1633.4	759
490at6231	Complete	OVOC_OM2	15435111	15443639	-	1397.3	711	https://www.orthodb.org/v10?query=490at6231	Alpha-1,4 glucan phosphorylase
493at6231	Complete	OVOC_OM2	9206926	9216423	+	1808.1	1017
494at6231	Complete	OVOC_OM4	5781578	5788823	+	1476.8	810
495at6231	Complete	OVOC_OM2	7136861	7144695	+	1118.4	836
498at6231	Complete	OVOC_OM2	18150805	18163870	+	1347.7	709
499at6231	Complete	OVOC_OM1b	17969852	17977915	-	878.0	894
501at6231	Complete	OVOC_OM4	6332746	6339749	-	1244.6	759	https://www.orthodb.org/v10?query=501at6231	Putative endoplasmic reticulum metallopeptidase 1-A
503at6231	Complete	OVOC_OM1b	5387662	5395877	-	1120.8	926	https://www.orthodb.org/v10?query=503at6231	Tubulin-specific chaperone D
509at6231	Complete	OVOC_OM1b	9818618	9828901	+	1158.7	676
514at6231	Complete	OVOC_OM2	11170319	11177286	-	1057.1	818	https://www.orthodb.org/v10?query=514at6231	CRE-VPS-11 protein
516at6231	Complete	OVOC_OM1b	22003810	22021528	-	1003.1	674	https://www.orthodb.org/v10?query=516at6231	26S proteasome non-ATPase regulatory subunit 1
518at6231	Complete	OVOC_OM3	8735519	8754404	+	2609.0	1804	https://www.orthodb.org/v10?query=518at6231	CRE-LET-711 protein
522at6231	Complete	OVOC_OM1b	12140792	12149297	-	1089.6	623
523at6231	Complete	OVOC_OM1a	2114650	2122972	+	979.5	642
525at6231	Complete	OVOC_OM4	3877675	3888106	+	1143.4	743
527at6231	Complete	OVOC_OM3	2116435	2131014	+	964.7	778
529at6231	Complete	OVOC_OM3	2538735	2546942	+	1374.0	708
531at6231	Complete	OVOC_OM1b	4875651	4883969	-	996.3	663
532at6231	Complete	OVOC_OM1b	10421819	10427442	+	305.7	205
534at6231	Complete	OVOC_OM4	9108221	9124476	-	1044.7	776
536at6231	Complete	OVOC_OM4	8272919	8287518	+	1351.7	775
537at6231	Complete	OVOC_OM4	9467502	9475616	+	1060.2	699
538at6231	Complete	OVOC_OM3	16209804	16223557	-	555.7	671	https://www.orthodb.org/v10?query=538at6231	ankyrin repeat protein
539at6231	Complete	OVOC_OM2	19741563	19747950	+	850.5	813
543at6231	Complete	OVOC_OM3	16564820	16568420	-	194.7	289	https://www.orthodb.org/v10?query=543at6231	DNA-directed RNA polymerase
544at6231	Complete	OVOC_OM2	22704904	22718853	-	1502.2	906	https://www.orthodb.org/v10?query=544at6231	CRE-HUM-2 protein
545at6231	Missing
546at6231	Complete	OVOC_OM2	8205519	8212007	+	1637.6	836
547at6231	Complete	OVOC_OM2	24725134	24735005	+	894.0	634	https://www.orthodb.org/v10?query=547at6231	Kinase domain-containing protein
548at6231	Complete	OVOC_OM1b	6952471	6960791	-	969.3	718
551at6231	Complete	OVOC_OM4	14997450	15004454	+	1608.0	893
559at6231	Complete	OVOC_OM3	9096814	9105107	+	1503.4	1032	https://www.orthodb.org/v10?query=559at6231	CRE-SMC-3 protein
562at6231	Complete	OVOC_OM1a	1171226	1178483	+	699.6	423
563at6231	Complete	OVOC_OM2	18519405	18531207	-	829.5	597
568at6231	Complete	OVOC_OM2	8820503	8826522	-	870.3	674
569at6231	Complete	OVOC_OM2	22226943	22233225	+	1091.3	750
570at6231	Complete	OVOC_OM1b	27973397	27982748	+	1349.7	845
572at6231	Complete	OVOC_OM4	13832488	13840229	+	1302.6	767
575at6231	Complete	OVOC_OM1b	13996929	14009750	-	952.7	683
581at6231	Complete	OVOC_OM1b	12216310	12223653	+	1238.7	708
585at6231	Complete	OVOC_OM4	2467130	2475269	-	988.4	605
590at6231	Complete	OVOC_OM1b	5573669	5584426	+	719.1	705
593at6231	Complete	OVOC_OM4	3408676	3421329	+	997.6	767
594at6231	Complete	OVOC_OM1b	4975494	4983392	-	1072.7	666	https://www.orthodb.org/v10?query=594at6231	Polyphosphoinositide phosphatase
596at6231	Complete	OVOC_OM2	7956693	7962695	+	1170.4	752
597at6231	Complete	OVOC_OM3	8283235	8293739	+	1789.8	941
600at6231	Complete	OVOC_OM2	228392	236238	-	1029.8	664
603at6231	Complete	OVOC_OM2	6769742	6776071	-	869.6	640
604at6231	Complete	OVOC_OM4	2962534	2970598	-	1007.0	641
605at6231	Complete	OVOC_OM2	17641030	17646458	-	1404.1	714
606at6231	Complete	OVOC_OM2	22008458	22012200	-	285.6	245	https://www.orthodb.org/v10?query=606at6231	CRE-SYMK-1 protein
609at6231	Complete	OVOC_OM4	10894471	10904808	-	878.2	649
612at6231	Complete	OVOC_OM1b	25975069	25983233	+	1438.4	771
613at6231	Complete	OVOC_OM1b	8837666	8848800	-	916.5	580
620at6231	Complete	OVOC_OM3	12864132	12872313	+	1153.3	697
625at6231	Complete	OVOC_OM2	10542011	10563229	+	1497.2	1033
627at6231	Complete	OVOC_OM4	10111928	10118773	-	889.1	556
629at6231	Complete	OVOC_OM3	14090453	14102675	+	1145.6	776
631at6231	Complete	OVOC_OM1b	7554464	7562902	+	911.1	641
632at6231	Complete	OVOC_OM3	9807848	9814613	+	1131.6	647	https://www.orthodb.org/v10?query=632at6231	CRE-ZER-1 protein
634at6231	Complete	OVOC_OM4	11162252	11168806	-	1121.9	758	https://www.orthodb.org/v10?query=634at6231	putative sorting nexin-13
635at6231	Complete	OVOC_OM2	10335474	10344134	-	922.7	608
638at6231	Complete	OVOC_OM2	8034685	8047561	+	1230.3	861
639at6231	Complete	OVOC_OM3	6168222	6180436	+	1784.5	1310	https://www.orthodb.org/v10?query=639at6231	GCN (yeast General Control Nondrepressible) homolog
641at6231	Complete	OVOC_OM2	8508628	8516315	+	1412.6	769
642at6231	Complete	OVOC_OM2	22246640	22253678	+	1200.8	659
644at6231	Complete	OVOC_OM1a	1625918	1633872	+	1028.7	732
645at6231	Complete	OVOC_OM4	14396755	14401188	+	495.8	382
646at6231	Complete	OVOC_OM1a	2381667	2389155	+	1053.8	686
650at6231	Complete	OVOC_OM4	8929990	8934986	+	547.3	488	https://www.orthodb.org/v10?query=650at6231	FCH domain Only (FCH stands for Fes/CIP4 homology domain)
651at6231	Complete	OVOC_OM1b	26512950	26526842	+	996.5	1116	https://www.orthodb.org/v10?query=651at6231	Zinc finger protein
655at6231	Complete	OVOC_OM4	8340809	8348184	+	946.6	684	https://www.orthodb.org/v10?query=655at6231	CRE-VPS-18 protein
657at6231	Complete	OVOC_OM4	10976396	10982321	-	882.3	605	https://www.orthodb.org/v10?query=657at6231	SWI/SNF nucleosome remodeling complex component
659at6231	Complete	OVOC_OM4	14893127	14900598	+	1290.6	731
662at6231	Complete	OVOC_OM1b	5728451	5736219	-	908.7	635
665at6231	Complete	OVOC_OM1b	5580747	5589620	+	987.5	663	https://www.orthodb.org/v10?query=665at6231	CRE-IARS-2 protein
670at6231	Missing
675at6231	Complete	OVOC_OM1b	6984493	6992405	+	1157.5	644	https://www.orthodb.org/v10?query=675at6231	DNA helicase
683at6231	Complete	OVOC_OM2	21470170	21479085	+	555.1	545	https://www.orthodb.org/v10?query=683at6231	FERM domain (protein4.1-ezrin-radixin-moesin) family
687at6231	Complete	OVOC_OM1b	2111407	2117580	-	1213.3	635
689at6231	Complete	OVOC_OM2	9125734	9132758	+	1026.3	752	https://www.orthodb.org/v10?query=689at6231	leucine Rich Repeat family protein
690at6231	Complete	OVOC_OM2	9695755	9702373	-	819.0	762
693at6231	Complete	OVOC_OM3	4083487	4088600	-	985.0	627
700at6231	Complete	OVOC_OM3	16570175	16575394	+	1103.8	612
701at6231	Complete	OVOC_OM2	18743795	18748345	-	591.4	434
702at6231	Complete	OVOC_OM4	2165568	2173438	+	915.0	603
704at6231	Complete	OVOC_OM1b	25254994	25261657	+	1080.2	593
708at6231	Complete	OVOC_OM2	14802730	14810830	+	934.5	614
710at6231	Complete	OVOC_OM4	4592961	4603775	-	989.6	1030	https://www.orthodb.org/v10?query=710at6231	Zinc finger FYVE domain-containing protein 9
712at6231	Complete	OVOC_OM4	1958822	1968974	+	1400.7	753
714at6231	Complete	OVOC_OM2	15247737	15253660	+	923.1	589
716at6231	Complete	OVOC_OM3	2501431	2507488	+	1258.2	643
718at6231	Complete	OVOC_OM1b	20657944	20669291	+	888.6	586
721at6231	Complete	OVOC_OM1b	5903769	5911208	-	1065.2	640
722at6231	Complete	OVOC_OM3	6515509	6523380	-	1172.0	634
724at6231	Complete	OVOC_OM3	4009810	4018289	-	1083.2	833
725at6231	Complete	OVOC_OM1b	18613560	18622500	+	1137.4	595	https://www.orthodb.org/v10?query=725at6231	threonyl-tRNA synthetase, cytoplasmic
726at6231	Complete	OVOC_OM3	8222673	8229864	+	805.4	675
728at6231	Complete	OVOC_OM2	13205306	13211208	-	1252.7	628
734at6231	Complete	OVOC_OM3	6089895	6096364	+	1107.4	692
735at6231	Complete	OVOC_OM1b	20736231	20743326	-	957.1	666
736at6231	Complete	OVOC_OM4	2183708	2189808	+	848.5	635
737at6231	Complete	OVOC_OM3	15852004	15858715	+	979.4	622
740at6231	Complete	OVOC_OM1b	3052437	3059335	-	1074.6	783
741at6231	Complete	OVOC_OM3	2961666	2967482	-	1055.5	718
743at6231	Complete	OVOC_OM2	14593025	14603309	+	1379.5	985
746at6231	Complete	OVOC_OM4	8599935	8606650	-	1110.3	684
747at6231	Complete	OVOC_OM3	15184495	15196793	+	1991.2	1198
748at6231	Complete	OVOC_OM2	4518297	4524545	-	794.8	999	https://www.orthodb.org/v10?query=748at6231	Myosin Light Chain Kinase related
751at6231	Complete	OVOC_OM4	1792662	1799110	-	905.3	657
753at6231	Complete	OVOC_OM4	12171630	12177958	-	1022.8	580
754at6231	Complete	OVOC_OM4	9912339	9918824	-	815.8	537
755at6231	Complete	OVOC_OM2	7058835	7066033	-	624.7	588
759at6231	Complete	OVOC_OM2	10687279	10691967	-	1191.1	694
762at6231	Complete	OVOC_OM2	13318392	13326951	-	838.1	635	https://www.orthodb.org/v10?query=762at6231	rap guanine nucleotide exchange factor 1
764at6231	Complete	OVOC_OM2	11622471	11628146	+	1217.3	696	https://www.orthodb.org/v10?query=764at6231	Exocyst complex component
765at6231	Complete	OVOC_OM4	11846154	11853983	+	1344.5	780
772at6231	Complete	OVOC_OM4	9159037	9165853	-	1074.7	658
774at6231	Complete	OVOC_OM4	12830116	12837273	-	1125.6	597
777at6231	Complete	OVOC_OM2	20382793	20392867	+	1177.4	829	https://www.orthodb.org/v10?query=777at6231	CRE-DRSH-1 protein
780at6231	Complete	OVOC_OM4	3866986	3874185	-	1236.3	642
781at6231	Complete	OVOC_OM2	9078560	9085156	-	919.1	639
782at6231	Complete	OVOC_OM3	6206688	6213908	+	1132.1	693
785at6231	Complete	OVOC_OM3	12659451	12666387	+	717.9	586
786at6231	Complete	OVOC_OM2	2138851	2148194	-	1070.8	756
787at6231	Complete	OVOC_OM2	20157121	20162946	+	598.1	557
788at6231	Complete	OVOC_OM2	9720081	9728511	+	989.7	703
790at6231	Complete	OVOC_OM2	4757568	4764974	+	843.8	609	https://www.orthodb.org/v10?query=790at6231	Pyridoxal phosphate-dependent transferase
792at6231	Complete	OVOC_OM3	10636755	10644725	+	1054.5	629
794at6231	Complete	OVOC_OM3	10776667	10785065	-	911.7	523
798at6231	Complete	OVOC_OM1b	5784926	5792954	-	1243.3	624
800at6231	Complete	OVOC_OM4	13949578	13956777	+	980.3	640
801at6231	Complete	OVOC_OM1b	17492736	17496487	+	673.0	325
802at6231	Complete	OVOC_OM1b	23148561	23158754	+	1131.1	656
803at6231	Complete	OVOC_OM3	2590231	2600584	+	833.1	548
