buscoID	query_chr	position	assigned_chr
344at6231	SUPER_X	7095165.5	D
345at6231	SUPER_2	4763060.0	C
346at6231	SUPER_1	3682888.0	A
350at6231	SUPER_X	163762.0	D
359at6231	SUPER_1	9701477.5	A
364at6231	SUPER_X	8707771.5	D
366at6231	SUPER_1	8156257.5	A
369at6231	SUPER_X	3766471.0	D
373at6231	SUPER_2	10014684.5	C
375at6231	SUPER_4	5084602.5	N
378at6231	SUPER_4	5461755.5	N
382at6231	SUPER_3	81426.0	B
384at6231	SUPER_3	7866273.5	B
390at6231	SUPER_3	1624422.5	B
394at6231	SUPER_4	9776378.0	N
401at6231	SUPER_5	6591676.5	E
402at6231	SUPER_4	389732.5	N
405at6231	SUPER_3	9273681.0	B
411at6231	SUPER_1	3144236.0	A
416at6231	SUPER_5	3787796.5	E
420at6231	SUPER_5	1133248.0	E
421at6231	SUPER_X	3800254.0	X
422at6231	SUPER_1	6722720.5	A
423at6231	SUPER_2	10328044.0	C
425at6231	SUPER_X	5826435.5	D
428at6231	SUPER_2	254395.5	C
432at6231	SUPER_X	7534438.5	X
433at6231	SUPER_2	5172280.0	C
435at6231	SUPER_2	9803283.5	C
438at6231	SUPER_4	3762120.5	N
439at6231	SUPER_4	9990252.5	N
442at6231	SUPER_X	3313744.5	X
446at6231	SUPER_3	6688569.5	B
450at6231	SUPER_3	6021398.0	B
451at6231	SUPER_2	9234232.0	C
452at6231	SUPER_X	8094946.0	D
454at6231	SUPER_5	1455176.5	E
455at6231	SUPER_5	5313493.5	E
458at6231	SUPER_5	5059771.5	E
461at6231	SUPER_2	10766834.0	C
462at6231	SUPER_1	5943315.5	A
473at6231	SUPER_5	2491925.5	E
482at6231	SUPER_5	4787179.0	E
484at6231	SUPER_1	299843.5	A
487at6231	SUPER_5	9680949.0	E
488at6231	SUPER_1	6824430.5	A
489at6231	SUPER_1	2502343.0	A
490at6231	SUPER_5	316443.5	E
493at6231	SUPER_X	3494843.5	X
494at6231	SUPER_3	6680256.0	B
495at6231	SUPER_X	5186297.0	D
503at6231	SUPER_1	6755049.5	A
509at6231	SUPER_1	1878042.0	A
514at6231	SUPER_X	1924076.0	D
516at6231	SUPER_4	5385550.5	N
518at6231	SUPER_2	6738816.5	C
522at6231	SUPER_1	178490.5	A
523at6231	SUPER_1	7917976.5	A
525at6231	SUPER_3	10627988.5	B
527at6231	SUPER_2	10808012.5	C
529at6231	SUPER_2	8427177.5	C
531at6231	SUPER_1	7140387.0	A
532at6231	SUPER_1	2189555.0	A
534at6231	SUPER_3	5813868.0	B
536at6231	SUPER_3	5215257.0	B
537at6231	SUPER_3	6095313.0	B
538at6231	SUPER_2	2099983.5	C
544at6231	SUPER_5	8328373.0	E
547at6231	SUPER_5	7955704.5	E
548at6231	SUPER_1	3944502.0	A
551at6231	SUPER_3	1520821.0	B
562at6231	SUPER_1	8330050.5	A
563at6231	SUPER_5	1581920.0	X
568at6231	SUPER_X	3824414.5	X
572at6231	SUPER_3	1915439.0	B
575at6231	SUPER_4	9270626.0	N
581at6231	SUPER_1	229523.5	A
585at6231	SUPER_3	7322268.0	B
590at6231	SUPER_1	5299455.0	A
593at6231	SUPER_3	10753869.5	B
594at6231	SUPER_1	7064260.0	A
596at6231	SUPER_X	4527386.0	X
597at6231	SUPER_2	6408161.5	C
600at6231	SUPER_X	10668595.5	X
604at6231	SUPER_3	7002220.0	B
606at6231	SUPER_5	6077085.5	E
609at6231	SUPER_3	4423698.5	B
612at6231	SUPER_4	131230.0	D
613at6231	SUPER_1	1643344.5	A
620at6231	SUPER_2	3921340.0	C
625at6231	SUPER_X	2423762.0	X
627at6231	SUPER_3	3771854.0	B
629at6231	SUPER_2	7191355.0	C
631at6231	SUPER_1	4820917.5	A
632at6231	SUPER_2	2711821.0	C
635at6231	SUPER_X	2602590.5	D
638at6231	SUPER_X	4466567.5	D
639at6231	SUPER_2	9896517.0	C
641at6231	SUPER_X	4086044.5	D
642at6231	SUPER_5	6950745.0	E
644at6231	SUPER_1	7566299.0	A
645at6231	SUPER_3	489162.0	B
646at6231	SUPER_1	7372995.5	A
650at6231	SUPER_3	5681562.0	B
651at6231	SUPER_4	215647.0	N
655at6231	SUPER_3	5259528.0	B
657at6231	SUPER_3	4361067.0	B
665at6231	SUPER_1	5291948.5	A
675at6231	SUPER_1	3916692.0	A
683at6231	SUPER_5	5684053.0	E
700at6231	SUPER_2	60224.0	C
701at6231	SUPER_5	2820466.0	E
702at6231	SUPER_3	7529394.0	B
704at6231	SUPER_4	3446159.0	N
708at6231	SUPER_5	1049534.5	E
710at6231	SUPER_3	9656358.0	B
714at6231	SUPER_5	208715.5	E
716at6231	SUPER_2	8393670.5	C
718at6231	SUPER_4	9738875.5	N
721at6231	SUPER_1	5042664.0	A
722at6231	SUPER_2	5023268.5	C
724at6231	SUPER_2	8830614.0	C
725at6231	SUPER_4	7446031.5	N
726at6231	SUPER_2	6358238.5	C
728at6231	SUPER_X	211773.0	D
734at6231	SUPER_2	9960352.5	C
735at6231	SUPER_4	7654258.5	N
736at6231	SUPER_3	7514518.0	B
737at6231	SUPER_2	1044649.5	C
741at6231	SUPER_2	10568655.5	C
743at6231	SUPER_5	879222.0	E
746at6231	SUPER_3	5438072.5	B
747at6231	SUPER_2	425929.0	C
751at6231	SUPER_3	8702008.0	B
753at6231	SUPER_3	2741836.0	B
754at6231	SUPER_3	4592515.5	B
755at6231	SUPER_X	5237983.0	X
759at6231	SUPER_X	2320120.5	D
762at6231	SUPER_X	109718.5	X
765at6231	SUPER_3	2486437.5	B
772at6231	SUPER_3	5852873.5	B
774at6231	SUPER_3	3060349.5	B
780at6231	SUPER_3	10619007.0	B
781at6231	SUPER_X	3600487.0	X
782at6231	SUPER_2	5865624.0	C
785at6231	SUPER_2	4045145.0	C
786at6231	SUPER_X	9399676.0	D
787at6231	SUPER_5	5236078.5	E
788at6231	SUPER_X	3078249.5	X
790at6231	SUPER_X	7274136.0	X
792at6231	SUPER_2	1208318.5	C
794at6231	SUPER_3	1142869.0	B
798at6231	SUPER_1	5126289.5	A
800at6231	SUPER_3	1731692.5	B
801at6231	SUPER_4	4909313.5	N
802at6231	SUPER_4	2406861.0	N
803at6231	SUPER_2	8460760.0	C
813at6231	SUPER_3	6339574.5	B
814at6231	SUPER_4	5587729.0	N
815at6231	SUPER_2	4241270.5	C
816at6231	SUPER_4	2121536.5	N
821at6231	SUPER_2	3455761.0	C
825at6231	SUPER_3	123951.5	B
826at6231	SUPER_2	5376537.5	C
829at6231	SUPER_2	5689213.5	C
837at6231	SUPER_X	3610388.5	X
838at6231	SUPER_2	6346811.0	C
842at6231	SUPER_2	9098866.0	C
844at6231	SUPER_X	3117338.5	D
845at6231	SUPER_5	8089976.5	E
849at6231	SUPER_1	8186038.0	A
850at6231	SUPER_5	6772048.5	E
851at6231	SUPER_X	8456949.5	D
853at6231	SUPER_1	8310642.0	A
857at6231	SUPER_5	8873731.0	E
860at6231	SUPER_2	11575213.0	C
862at6231	SUPER_3	7648211.5	B
868at6231	SUPER_5	1793562.0	E
869at6231	SUPER_2	1541343.0	C
875at6231	SUPER_X	2225249.0	D
876at6231	SUPER_4	8519810.5	N
879at6231	SUPER_4	9956779.0	N
881at6231	SUPER_1	6201500.5	A
885at6231	SUPER_5	2256929.0	E
890at6231	SUPER_5	1880664.5	E
899at6231	SUPER_1	8675840.0	A
902at6231	SUPER_5	4819454.5	E
904at6231	SUPER_X	2345135.0	X
912at6231	SUPER_5	6843089.0	E
914at6231	SUPER_3	914368.5	B
915at6231	SUPER_1	4874601.5	A
916at6231	SUPER_3	5692153.5	B
917at6231	SUPER_5	3622261.0	E
918at6231	SUPER_1	1886894.5	A
920at6231	SUPER_3	2493786.5	B
921at6231	SUPER_X	9305005.5	D
922at6231	SUPER_X	3344459.5	D
925at6231	SUPER_2	5678440.0	C
933at6231	SUPER_4	1456890.0	N
934at6231	SUPER_X	7752937.0	D
937at6231	SUPER_1	136784.5	A
939at6231	SUPER_3	4935714.0	B
951at6231	SUPER_2	11170302.5	C
952at6231	SUPER_4	3474124.5	N
957at6231	SUPER_3	9707195.5	B
958at6231	SUPER_3	7013849.0	B
961at6231	SUPER_4	8291104.0	N
962at6231	SUPER_1	708665.0	A
963at6231	SUPER_2	1188259.5	C
968at6231	SUPER_3	4286406.5	B
969at6231	SUPER_4	8378283.0	A
975at6231	SUPER_3	4406230.0	B
984at6231	SUPER_4	4795680.5	N
987at6231	SUPER_2	8345947.5	C
989at6231	SUPER_3	10543786.5	B
990at6231	SUPER_1	3257672.5	A
993at6231	SUPER_5	9823202.0	E
994at6231	SUPER_X	3207415.0	X
995at6231	SUPER_5	6331568.0	E
997at6231	SUPER_3	102211.0	B
998at6231	SUPER_X	3332945.5	X
1003at6231	SUPER_3	882058.0	B
1013at6231	SUPER_4	8985006.0	N
1014at6231	SUPER_5	4868040.5	E
1016at6231	SUPER_3	4332193.5	B
1017at6231	SUPER_2	10195713.5	C
1018at6231	SUPER_2	11385929.0	C
1019at6231	SUPER_X	4137993.0	D
1024at6231	SUPER_3	5881817.5	B
1032at6231	SUPER_2	7688106.5	C
1033at6231	SUPER_1	3640509.0	A
1034at6231	SUPER_2	7618916.0	C
1035at6231	SUPER_3	209437.5	B
1037at6231	SUPER_5	7682202.0	D
1040at6231	SUPER_3	9866873.0	B
1047at6231	SUPER_2	4059540.0	C
1053at6231	SUPER_1	2364883.0	A
1055at6231	SUPER_2	2720007.5	C
1056at6231	SUPER_1	6338826.5	A
1057at6231	SUPER_X	6358486.5	D
1067at6231	SUPER_1	4006222.0	A
1072at6231	SUPER_X	4549352.0	D
1073at6231	SUPER_3	9250658.0	B
1082at6231	SUPER_3	4632519.0	B
1083at6231	SUPER_5	8825658.0	E
1086at6231	SUPER_3	6318945.5	D
1088at6231	SUPER_3	5562570.0	B
1101at6231	SUPER_1	810035.0	A
1104at6231	SUPER_3	383899.5	B
1105at6231	SUPER_2	6477388.5	C
1112at6231	SUPER_5	6312163.5	E
1113at6231	SUPER_1	3333586.5	A
1115at6231	SUPER_2	11438794.0	C
1118at6231	SUPER_2	10020321.0	C
1122at6231	SUPER_5	6985200.5	D
1123at6231	SUPER_4	1939159.5	N
1128at6231	SUPER_5	6633429.0	E
1129at6231	SUPER_X	4018571.5	D
1131at6231	SUPER_2	3191027.0	C
1133at6231	SUPER_4	248641.5	N
1134at6231	SUPER_1	7055611.0	A
1135at6231	SUPER_5	4579460.5	E
1138at6231	SUPER_1	1202870.0	A
1142at6231	SUPER_1	6163103.5	A
1144at6231	SUPER_2	3703787.0	C
1147at6231	SUPER_1	5676356.5	A
1148at6231	SUPER_2	6515677.5	C
1150at6231	SUPER_1	3526869.5	A
1152at6231	SUPER_2	8810793.5	C
1153at6231	SUPER_5	8816973.5	E
1155at6231	SUPER_1	6805894.5	A
1158at6231	SUPER_3	5389970.5	B
1159at6231	SUPER_2	9140302.5	C
1160at6231	SUPER_1	11306652.5	A
1169at6231	SUPER_2	9647405.5	C
1173at6231	SUPER_3	9646163.5	B
1174at6231	SUPER_1	3103171.5	A
1175at6231	SUPER_4	8813428.0	N
1177at6231	SUPER_2	5564253.0	C
1179at6231	SUPER_1	5579176.5	A
1180at6231	SUPER_X	5985340.5	X
1182at6231	SUPER_4	1758021.0	N
1187at6231	SUPER_5	2175386.5	E
1193at6231	SUPER_2	9607942.0	C
1196at6231	SUPER_1	959941.0	A
1199at6231	SUPER_X	3877716.0	B
1200at6231	SUPER_3	2107460.0	B
1202at6231	SUPER_2	4670437.0	C
1205at6231	SUPER_X	7367869.5	D
1207at6231	SUPER_5	6699694.5	E
1211at6231	SUPER_1	7004045.0	A
1215at6231	SUPER_5	4290458.5	E
1222at6231	SUPER_X	67217.5	X
1223at6231	SUPER_X	3966830.5	D
1228at6231	SUPER_5	7126180.0	E
1233at6231	SUPER_4	306498.0	N
1235at6231	SUPER_X	6376583.5	D
1247at6231	SUPER_3	7891546.0	B
1252at6231	SUPER_1	11653499.5	A
1255at6231	SUPER_2	6624347.5	C
1263at6231	SUPER_1	6583434.5	A
1264at6231	SUPER_X	8177356.0	D
1266at6231	SUPER_4	6073940.5	D
1270at6231	SUPER_5	7630116.5	A
1272at6231	SUPER_2	7337915.0	C
1273at6231	SUPER_5	1855393.0	E
1278at6231	SUPER_3	2658547.0	B
1279at6231	SUPER_X	668725.0	X
1281at6231	SUPER_4	8232276.0	N
1285at6231	SUPER_X	6612708.0	X
1288at6231	SUPER_1	4844522.5	A
1293at6231	SUPER_1	7334274.0	A
1295at6231	SUPER_1	6701916.0	A
1301at6231	SUPER_1	1162487.5	A
1313at6231	SUPER_5	3765791.0	E
1314at6231	SUPER_3	6139470.5	B
1316at6231	SUPER_2	8138967.0	C
1317at6231	SUPER_5	6561431.5	E
1318at6231	SUPER_3	3943699.0	B
1320at6231	SUPER_5	5045735.5	E
1322at6231	SUPER_1	452672.5	A
1326at6231	SUPER_X	6303118.5	D
1327at6231	SUPER_2	6500752.0	C
1328at6231	SUPER_2	7223608.5	C
1329at6231	SUPER_1	445228.5	A
1332at6231	SUPER_5	6023700.5	E
1344at6231	SUPER_3	6265061.0	B
1346at6231	SUPER_5	1385241.0	E
1349at6231	SUPER_4	8429356.5	N
1350at6231	SUPER_3	7253041.0	B
1352at6231	SUPER_2	2657265.0	C
1358at6231	SUPER_3	4701983.5	B
1360at6231	SUPER_3	3525365.5	B
1361at6231	SUPER_1	2422734.0	A
1362at6231	SUPER_5	9506658.5	E
1366at6231	SUPER_X	5751466.5	D
1373at6231	SUPER_1	11007084.0	A
1374at6231	SUPER_3	8869023.0	B
1375at6231	SUPER_1	4316741.5	A
1376at6231	SUPER_5	6166009.5	E
1377at6231	SUPER_3	5593649.5	B
1378at6231	SUPER_2	2189969.5	C
1381at6231	SUPER_1	9221506.0	A
1383at6231	SUPER_1	2911669.5	A
1389at6231	SUPER_1	1504048.0	A
1395at6231	SUPER_3	1677585.5	B
1400at6231	SUPER_5	4367988.0	E
1404at6231	SUPER_X	4121158.0	D
1405at6231	SUPER_1	2406446.5	A
1407at6231	SUPER_4	5159927.5	N
1409at6231	SUPER_X	9444470.0	D
1411at6231	SUPER_X	8118698.5	D
1413at6231	SUPER_1	3433816.0	A
1416at6231	SUPER_5	7865587.0	E
1427at6231	SUPER_1	8601659.5	A
1430at6231	SUPER_2	7774841.5	X
1432at6231	SUPER_4	566145.0	N
1434at6231	SUPER_2	619450.5	C
1437at6231	SUPER_1	3471219.0	A
1438at6231	SUPER_1	7798771.5	A
1441at6231	SUPER_2	5639003.5	C
1444at6231	SUPER_3	2889364.0	B
1449at6231	SUPER_2	11627483.5	C
1450at6231	SUPER_X	6625194.5	X
1452at6231	SUPER_1	8258966.0	A
1453at6231	SUPER_1	5069327.5	A
1454at6231	SUPER_2	11305216.5	C
1459at6231	SUPER_5	5881901.5	E
1463at6231	SUPER_5	6038703.0	E
1466at6231	SUPER_1	3937693.5	A
1471at6231	SUPER_5	10231054.5	E
1473at6231	SUPER_4	3288455.0	A
1478at6231	SUPER_5	5035174.5	E
1482at6231	SUPER_2	9088841.5	C
1484at6231	SUPER_1	2917559.5	A
1490at6231	SUPER_X	7600239.0	X
1491at6231	SUPER_X	4251355.0	D
1492at6231	SUPER_1	6530610.5	A
1495at6231	SUPER_4	4179690.0	N
1498at6231	SUPER_X	2713792.0	D
1499at6231	SUPER_1	3671448.0	A
1501at6231	SUPER_4	6397837.5	N
1506at6231	SUPER_3	140497.5	B
1509at6231	SUPER_2	4514590.5	C
1514at6231	SUPER_X	10527117.0	D
1517at6231	SUPER_X	9894884.0	X
1518at6231	SUPER_1	11707311.5	A
1533at6231	SUPER_X	4781259.0	D
1535at6231	SUPER_5	6086748.5	E
1537at6231	SUPER_2	5904332.5	C
1541at6231	SUPER_X	2885089.0	X
1543at6231	SUPER_3	9334948.5	B
1548at6231	SUPER_2	11477780.5	C
1551at6231	SUPER_2	1286425.5	C
1552at6231	SUPER_1	10934499.5	A
1556at6231	SUPER_1	6074931.5	A
1566at6231	SUPER_4	3563535.5	N
1571at6231	SUPER_3	7548029.0	B
1572at6231	SUPER_2	3979266.0	C
1574at6231	SUPER_4	3875543.5	N
1576at6231	SUPER_4	4519276.5	N
1587at6231	SUPER_X	6116256.0	X
1588at6231	SUPER_5	8979867.0	E
1590at6231	SUPER_3	5069791.0	B
1592at6231	SUPER_4	8388250.0	N
1594at6231	SUPER_1	11724187.5	A
1596at6231	SUPER_1	10995691.0	A
1598at6231	SUPER_4	5354374.5	N
1601at6231	SUPER_X	6556040.5	D
1605at6231	SUPER_5	8805864.5	E
1606at6231	SUPER_1	6063469.5	A
1608at6231	SUPER_3	9317499.0	B
1611at6231	SUPER_4	5824227.5	N
1613at6231	SUPER_3	4517130.0	B
1616at6231	SUPER_4	8189659.0	N
1617at6231	SUPER_3	3387775.5	B
1620at6231	SUPER_1	4145212.0	A
1635at6231	SUPER_2	3096654.5	C
1636at6231	SUPER_X	7001478.0	X
1637at6231	SUPER_3	1954014.0	B
1638at6231	SUPER_X	3993830.5	D
1639at6231	SUPER_X	8479367.0	D
1641at6231	SUPER_3	7401937.5	B
1642at6231	SUPER_X	8797490.5	D
1643at6231	SUPER_2	9860912.5	C
1645at6231	SUPER_1	6374142.5	A
1647at6231	SUPER_3	2272255.0	B
1649at6231	SUPER_4	6755048.0	A
1653at6231	SUPER_1	5282465.5	A
1656at6231	SUPER_2	3564223.0	C
1663at6231	SUPER_5	4049389.5	E
1666at6231	SUPER_2	5704342.0	C
1669at6231	SUPER_5	4438217.5	E
1670at6231	SUPER_5	5923294.5	E
1671at6231	SUPER_5	7998148.0	E
1673at6231	SUPER_1	2482828.5	A
1682at6231	SUPER_1	4029139.0	A
1683at6231	SUPER_2	6462938.0	C
1686at6231	SUPER_5	2478451.0	E
1687at6231	SUPER_X	7791462.5	D
1691at6231	SUPER_5	6728086.0	E
1698at6231	SUPER_3	6177182.5	B
1699at6231	SUPER_2	10982323.0	C
1702at6231	SUPER_1	5833038.5	A
1704at6231	SUPER_3	5327635.5	B
1705at6231	SUPER_X	3593691.5	X
1706at6231	SUPER_3	4185140.5	B
1712at6231	SUPER_3	9566815.0	B
1713at6231	SUPER_2	6976605.5	C
1715at6231	SUPER_2	10414257.5	C
1724at6231	SUPER_2	4230664.5	C
1739at6231	SUPER_1	4782983.0	D
1743at6231	SUPER_4	421647.5	N
1750at6231	SUPER_5	4623530.5	D
1754at6231	SUPER_1	10957960.0	A
1757at6231	SUPER_1	11513672.0	A
1759at6231	SUPER_3	674589.5	B
1760at6231	SUPER_5	5590876.0	E
1761at6231	SUPER_3	1335562.0	B
1762at6231	SUPER_5	1948021.0	E
1770at6231	SUPER_5	9659590.5	E
1771at6231	SUPER_X	10482354.0	D
1778at6231	SUPER_1	4368892.0	A
1780at6231	SUPER_3	5961403.5	B
1785at6231	SUPER_2	11007965.0	C
1797at6231	SUPER_4	8236711.5	N
1801at6231	SUPER_5	2260496.5	E
1817at6231	SUPER_4	5638921.5	N
1821at6231	SUPER_4	8944350.5	N
1822at6231	SUPER_5	2099271.0	E
1823at6231	SUPER_2	9781199.0	C
1827at6231	SUPER_X	3873730.0	X
1831at6231	SUPER_1	3748405.0	A
1835at6231	SUPER_X	5992893.5	X
1837at6231	SUPER_1	5340783.0	A
1838at6231	SUPER_5	4695402.0	E
1847at6231	SUPER_X	10461641.0	D
1849at6231	SUPER_2	11403658.5	C
1852at6231	SUPER_2	1325491.5	C
1856at6231	SUPER_1	7844448.0	A
1865at6231	SUPER_5	3354774.5	E
1870at6231	SUPER_X	6862785.5	D
1871at6231	SUPER_1	3003570.0	A
1872at6231	SUPER_2	6763429.5	C
1873at6231	SUPER_X	10630003.5	X
1877at6231	SUPER_2	8118873.5	C
1884at6231	SUPER_X	7616394.0	X
1890at6231	SUPER_5	3210146.0	E
1894at6231	SUPER_X	8921633.5	D
1895at6231	SUPER_X	10215570.0	D
1898at6231	SUPER_2	5203411.5	C
1899at6231	SUPER_1	10164024.0	A
1914at6231	SUPER_3	2288607.5	B
1915at6231	SUPER_2	4729419.5	C
1918at6231	SUPER_5	7450731.0	D
1921at6231	SUPER_2	9680854.0	C
1927at6231	SUPER_4	6144409.0	N
1931at6231	SUPER_1	9950205.5	A
1942at6231	SUPER_3	9292294.5	B
1963at6231	SUPER_2	6823290.5	C
1964at6231	SUPER_X	347261.5	X
1966at6231	SUPER_X	4592321.5	X
1967at6231	SUPER_1	7169924.5	A
1968at6231	SUPER_2	6469123.0	C
1971at6231	SUPER_1	7163949.5	A
1974at6231	SUPER_X	9103865.0	X
1978at6231	SUPER_1	11414261.0	A
1979at6231	SUPER_1	3397099.5	A
1980at6231	SUPER_1	3297578.0	A
1991at6231	SUPER_4	10185300.5	N
1998at6231	SUPER_2	7714255.0	C
2000at6231	SUPER_2	7705695.0	C
2008at6231	SUPER_4	5400050.0	N
2012at6231	SUPER_1	5109417.5	A
2014at6231	SUPER_3	545173.0	B
2018at6231	SUPER_5	3192808.0	E
2021at6231	SUPER_5	3917703.0	E
2022at6231	SUPER_X	2394519.0	X
2023at6231	SUPER_1	3710269.0	A
2028at6231	SUPER_3	900790.5	B
2032at6231	SUPER_1	10223085.5	A
2035at6231	SUPER_1	3483212.0	A
2038at6231	SUPER_5	8996667.5	E
2041at6231	SUPER_1	9733967.0	A
2042at6231	SUPER_3	720729.0	B
2052at6231	SUPER_2	10135695.5	C
2058at6231	SUPER_2	6109008.0	C
2064at6231	SUPER_1	7840028.0	A
2072at6231	SUPER_1	3209963.5	A
2073at6231	SUPER_1	3488961.5	A
2077at6231	SUPER_5	7740433.0	E
2080at6231	SUPER_3	2761462.0	B
2089at6231	SUPER_3	954911.0	B
2096at6231	SUPER_2	444147.0	C
2099at6231	SUPER_2	3966773.5	C
2100at6231	SUPER_X	7463059.5	X
2102at6231	SUPER_3	5626242.0	B
2103at6231	SUPER_3	5983065.5	B
2105at6231	SUPER_2	4213169.0	C
2107at6231	SUPER_2	1719481.0	C
2114at6231	SUPER_5	4381211.0	E
2115at6231	SUPER_X	2585753.5	X
2119at6231	SUPER_X	355076.5	X
2120at6231	SUPER_2	5976214.0	C
2125at6231	SUPER_4	4135038.0	N
2128at6231	SUPER_5	8049949.0	E
2131at6231	SUPER_5	9019269.5	E
2132at6231	SUPER_5	5255477.5	E
2137at6231	SUPER_5	8433769.5	E
2152at6231	SUPER_5	5073221.0	E
2159at6231	SUPER_4	189838.0	N
2160at6231	SUPER_X	2076672.0	D
2163at6231	SUPER_1	2351292.5	A
2164at6231	SUPER_3	4145236.5	B
2170at6231	SUPER_2	5271619.0	C
2173at6231	SUPER_3	805211.5	B
2178at6231	SUPER_2	9852983.0	C
2181at6231	SUPER_X	10535451.5	D
2182at6231	SUPER_1	3425368.5	A
2185at6231	SUPER_X	4586847.5	X
2187at6231	SUPER_5	4272024.0	A
2198at6231	SUPER_2	5180387.5	C
2201at6231	SUPER_2	5488971.5	C
2202at6231	SUPER_X	8451384.0	D
2204at6231	SUPER_X	6657803.0	D
2206at6231	SUPER_4	6476230.0	N
2208at6231	SUPER_X	6978694.5	X
2211at6231	SUPER_X	5308994.0	D
2213at6231	SUPER_1	3252099.0	A
2228at6231	SUPER_1	10014341.5	A
2229at6231	SUPER_1	4787047.5	A
2232at6231	SUPER_1	9814346.0	A
2236at6231	SUPER_5	5917540.5	E
2240at6231	SUPER_1	6301070.5	A
2247at6231	SUPER_4	5287828.5	N
2251at6231	SUPER_X	2667578.5	X
2255at6231	SUPER_1	2495941.0	A
2257at6231	SUPER_2	9564691.5	C
